"","x","y","value","soiltype","prob"
"1",10,10,0.000441506060973224,"1",0.239588959588995
"2",10,30,0.000574720576710072,"1",0.233529868429182
"3",10,50,0.000654622509042189,"1",0.236648651020257
"4",10,70,0.000714105764386927,"1",0.25268890151853
"5",10,90,0.00077850097413862,"1",0.274232517035586
"6",10,110,0.000866477178134704,"1",0.294564778455588
"7",10,130,0.000978904090502177,"1",0.313280966663263
"8",10,150,0.00108484439356683,"1",0.328107126583641
"9",10,170,0.00113490355969402,"1",0.330115878889366
"10",10,190,0.00109583218942608,"1",0.315358666513789
"11",10,210,0.000995232202388692,"1",0.29577119070055
"12",10,230,0.000898259285359993,"1",0.285656050000242
"13",10,250,0.000818743710304223,"1",0.280096490846186
"14",10,270,0.000792540100729721,"1",0.276735689515068
"15",10,290,0.000841236563810063,"1",0.285585882416729
"16",10,310,0.000888990981247895,"1",0.295224126060535
"17",10,330,0.000889269745396938,"1",0.295910577282264
"18",10,350,0.000936962740794935,"1",0.309796676259255
"19",10,370,0.00108106837915696,"1",0.349264367542136
"20",10,390,0.00117189813518098,"1",0.376436403517413
"21",10,410,0.00106056152247071,"1",0.351966463776064
"22",10,430,0.00082943587764443,"1",0.29365488883539
"23",10,450,0.000629428179950493,"1",0.247332020303329
"24",10,470,0.000484924333562323,"1",0.232084051400941
"25",10,490,0.000344261714629816,"1",0.237457778466288
"26",30,10,0.000557871026220433,"1",0.225716370340014
"27",30,30,0.000728347683639018,"1",0.219965632193046
"28",30,50,0.000847705368112126,"1",0.226394902455888
"29",30,70,0.000983567303646737,"1",0.251739436647222
"30",30,90,0.0011612628467713,"1",0.288845779324316
"31",30,110,0.00134685920825218,"1",0.322748320633701
"32",30,130,0.00146815209933022,"1",0.338485802790324
"33",30,150,0.00150122638030216,"1",0.335463010348478
"34",30,170,0.0014910414526134,"1",0.323828916693722
"35",30,190,0.00145386923175014,"1",0.3099472528521
"36",30,210,0.0013828759618433,"1",0.298158534381065
"37",30,230,0.00126273345584981,"1",0.286710589513437
"38",30,250,0.00109908254820739,"1",0.270371893182738
"39",30,270,0.00102422019350534,"1",0.263111132127845
"40",30,290,0.00108096908647293,"1",0.2734108263123
"41",30,310,0.00115769715987433,"1",0.287333679060001
"42",30,330,0.00116558164422836,"1",0.292500536579397
"43",30,350,0.00119438028451956,"1",0.302718597467198
"44",30,370,0.00132630816270893,"1",0.332260840896269
"45",30,390,0.00144231736103023,"1",0.358739907675109
"46",30,410,0.00136355119603578,"1",0.346287966452158
"47",30,430,0.00112398496030115,"1",0.301380102627731
"48",30,450,0.000862374384090066,"1",0.25722839069483
"49",30,470,0.00062737656356014,"1",0.23008146950763
"50",30,490,0.000407269628267742,"1",0.216243028310851
"51",50,10,0.000707395937679045,"1",0.240973088736211
"52",50,30,0.000935710470585306,"1",0.236279373677423
"53",50,50,0.00108300775234496,"1",0.24069185141647
"54",50,70,0.00124803575400062,"1",0.264141880210519
"55",50,90,0.00147930767229117,"1",0.302789892244273
"56",50,110,0.00171168263016888,"1",0.338816141491236
"57",50,130,0.00181232623899041,"1",0.350466490706547
"58",50,150,0.00175996401117399,"1",0.336303112252981
"59",50,170,0.00167884619473489,"1",0.31492614052721
"60",50,190,0.00163713002566926,"1",0.299753658001587
"61",50,210,0.00159323056418936,"1",0.290682465895719
"62",50,230,0.00146230105248032,"1",0.278223258478823
"63",50,250,0.00125207497197586,"1",0.258412511294835
"64",50,270,0.00116071493938627,"1",0.251379405557497
"65",50,290,0.00124484147926476,"1",0.265299456342514
"66",50,310,0.00136285077361547,"1",0.285529176257025
"67",50,330,0.00139104403575675,"1",0.297916253728795
"68",50,350,0.00141009797833388,"1",0.309428270295843
"69",50,370,0.00152885551100015,"1",0.333959961767828
"70",50,390,0.00166943067753265,"1",0.361024676608576
"71",50,410,0.00164897394607059,"1",0.360793780692803
"72",50,430,0.00144826297641119,"1",0.330815437490861
"73",50,450,0.00116604266092028,"1",0.293047545895309
"74",50,470,0.000853345153741611,"1",0.260856190997399
"75",50,490,0.000535792143648061,"1",0.234792270562394
"76",70,10,0.000903344773833618,"1",0.285063424285223
"77",70,30,0.00121830320955588,"1",0.281523255282342
"78",70,50,0.00137741747180586,"1",0.278681218667288
"79",70,70,0.00150551387988622,"1",0.290972805670418
"80",70,90,0.00170674863185313,"1",0.321541032496602
"81",70,110,0.00191472400060449,"1",0.352162534771649
"82",70,130,0.00195339696181561,"1",0.356822860583263
"83",70,150,0.00179799954383693,"1",0.331936546432799
"84",70,170,0.00163098452573933,"1",0.299735113600996
"85",70,190,0.00157570407182146,"1",0.2808962625486
"86",70,210,0.00155538034658344,"1",0.271843226609241
"87",70,230,0.00143099944570781,"1",0.258476772103794
"88",70,250,0.00122678241595577,"1",0.23965794568973
"89",70,270,0.00116395019961464,"1",0.236759218067554
"90",70,290,0.00130250969023712,"1",0.257739572897709
"91",70,310,0.00147903079651718,"1",0.28810892519823
"92",70,330,0.0015453171170609,"1",0.312808435826436
"93",70,350,0.00156743588227376,"1",0.331001295457633
"94",70,370,0.0016716334499263,"1",0.353431122234035
"95",70,390,0.00183591572094952,"1",0.38227940967258
"96",70,410,0.00190980300316304,"1",0.398293903048638
"97",70,430,0.00181416149935588,"1",0.388712275176079
"98",70,450,0.00156872183951739,"1",0.36048021854211
"99",70,470,0.0011962366481802,"1",0.324532693371809
"100",70,490,0.000756035101467732,"1",0.287295239551887
"101",90,10,0.00107778194773928,"1",0.32466996829962
"102",90,30,0.00145267583048628,"1",0.317821410704916
"103",90,50,0.00160784498142228,"1",0.306268477886753
"104",90,70,0.00168192073428636,"1",0.305962303195013
"105",90,90,0.00182230800966148,"1",0.324779538827662
"106",90,110,0.00199088873243588,"1",0.349123682064755
"107",90,130,0.00201149010595628,"1",0.353895334247794
"108",90,150,0.00184191428720376,"1",0.33082070407409
"109",90,170,0.00164704217521375,"1",0.296149548727679
"110",90,190,0.00155698101820699,"1",0.271378205380306
"111",90,210,0.00150705248125761,"1",0.256495536612234
"112",90,230,0.00137400123244546,"1",0.240402239367001
"113",90,250,0.00119043304327315,"1",0.223157075417468
"114",90,270,0.00115934260732483,"1",0.223790670476169
"115",90,290,0.00135062898105745,"1",0.251313490836044
"116",90,310,0.00159346204726245,"1",0.291312292448285
"117",90,330,0.00168711312021926,"1",0.324128681782576
"118",90,350,0.00167792338939801,"1",0.343329189181647
"119",90,370,0.00173177170971573,"1",0.359635454890275
"120",90,390,0.00188348048752192,"1",0.384480424271184
"121",90,410,0.00201559165761342,"1",0.407576610269542
"122",90,430,0.00200832413173295,"1",0.41182032749883
"123",90,450,0.00181687332449982,"1",0.393491664440298
"124",90,470,0.00143194166202122,"1",0.359995053338554
"125",90,490,0.000923290214518063,"1",0.320711093063187
"126",110,10,0.00120919579714714,"1",0.365865730050797
"127",110,30,0.00159060821533635,"1",0.348390331694861
"128",110,50,0.00171030807134975,"1",0.32360682526532
"129",110,70,0.00169618504571559,"1",0.304631762789476
"130",110,90,0.00171410422396265,"1",0.302062039326603
"131",110,110,0.00181330018705881,"1",0.316523762871302
"132",110,130,0.00190362809272791,"1",0.333635819761492
"133",110,150,0.00189758745197838,"1",0.335624631403855
"134",110,170,0.00179093846162814,"1",0.314153982755284
"135",110,190,0.00162366376505918,"1",0.278758840514639
"136",110,210,0.00143776932049193,"1",0.245513906739047
"137",110,230,0.00126560980620341,"1",0.222348073795366
"138",110,250,0.00113197003726545,"1",0.208308734768505
"139",110,270,0.00113904930999866,"1",0.211884914918541
"140",110,290,0.0013796504315737,"1",0.245769169618849
"141",110,310,0.0017043957536948,"1",0.296004419576415
"142",110,330,0.00180395496708604,"1",0.330510670294974
"143",110,350,0.00169471010289098,"1",0.339901425309871
"144",110,370,0.00162663061123171,"1",0.341106517583311
"145",110,390,0.00169320470040538,"1",0.350515164435194
"146",110,410,0.00181129950677966,"1",0.366122832943301
"147",110,430,0.0018590149829748,"1",0.377312985754964
"148",110,450,0.0017559694222529,"1",0.376130661963112
"149",110,470,0.00145327371466712,"1",0.361224322383462
"150",110,490,0.000984569638029715,"1",0.336985417477392
"151",130,10,0.0013080346181542,"1",0.398663337917393
"152",130,30,0.00171057200143045,"1",0.376102401405416
"153",130,50,0.00182015091021263,"1",0.342918076269356
"154",130,70,0.00174567256430622,"1",0.310303932711639
"155",130,90,0.00166323657634114,"1",0.290964707144961
"156",130,110,0.00169731482011216,"1",0.296801154830596
"157",130,130,0.00183691932331366,"1",0.323274113620117
"158",130,150,0.00195960851350913,"1",0.344498862056275
"159",130,170,0.00192298802064283,"1",0.332428703932985
"160",130,190,0.00169386619198323,"1",0.289029628692846
"161",130,210,0.00139681699738259,"1",0.241069309261346
"162",130,230,0.0011938978714252,"1",0.211930408243276
"163",130,250,0.00111039976091007,"1",0.201929486898317
"164",130,270,0.00115783872220061,"1",0.209208367630013
"165",130,290,0.00144350302473923,"1",0.248322737094337
"166",130,310,0.00182578256484664,"1",0.304667646011049
"167",130,330,0.00190113603071508,"1",0.336282997347666
"168",130,350,0.0016845739344666,"1",0.333371656034035
"169",130,370,0.00150466606602304,"1",0.31883130185144
"170",130,390,0.00149777944150893,"1",0.314435801680912
"171",130,410,0.00160128391027819,"1",0.32444782053939
"172",130,430,0.00168652733399636,"1",0.340765197418708
"173",130,450,0.00164822955580984,"1",0.351745635179884
"174",130,470,0.00141631066597981,"1",0.350534439418565
"175",130,490,0.000996712159950497,"1",0.337951935890034
"176",150,10,0.00130914835395893,"1",0.405442139891072
"177",150,30,0.00177662999125662,"1",0.395349747910137
"178",150,50,0.00195213299588177,"1",0.368847281967209
"179",150,70,0.001900829704381,"1",0.336788420891245
"180",150,90,0.0017843773429516,"1",0.313521411249999
