"","x","y","value","soiltype","prob"
"1",10,10,0.000502521206269609,"1",0.485548583773856
"2",10,30,0.000694229136795469,"1",0.481164475387692
"3",10,50,0.0008298275996253,"1",0.494566049736474
"4",10,70,0.000898458345435385,"1",0.510413123666633
"5",10,90,0.000887729151507965,"1",0.509183460382143
"6",10,110,0.000834723858583078,"1",0.50146911110149
"7",10,130,0.000805934630117393,"1",0.510503221431945
"8",10,150,0.000851641524798175,"1",0.539765110868386
"9",10,170,0.000978491629647265,"1",0.579644349682242
"10",10,190,0.00114214422948949,"1",0.628371249580363
"11",10,210,0.00124479044930409,"1",0.663732745715694
"12",10,230,0.00119953063361959,"1",0.647041126912141
"13",10,250,0.00107650609292615,"1",0.592198322541146
"14",10,270,0.00102397231261313,"1",0.558517687498186
"15",10,290,0.00104990556670795,"1",0.550538480564077
"16",10,310,0.00111252613527752,"1",0.568119656160666
"17",10,330,0.00116630545560827,"1",0.599040960441634
"18",10,350,0.0011314038733875,"1",0.594702503861389
"19",10,370,0.000975961949555115,"1",0.536790602940159
"20",10,390,0.000809839445433884,"1",0.467882918125138
"21",10,410,0.000767408807438482,"1",0.451343030739811
"22",10,430,0.00084624984401214,"1",0.48929209077456
"23",10,450,0.000935921411111328,"1",0.533571973692459
"24",10,470,0.000924390863987703,"1",0.562392281124977
"25",10,490,0.00074603164209149,"1",0.585787504131109
"26",30,10,0.00063662082345849,"1",0.475941465621765
"27",30,30,0.000858415726952382,"1",0.463325794917926
"28",30,50,0.000998800884803885,"1",0.467851937819864
"29",30,70,0.00106372473534639,"1",0.480005719197332
"30",30,90,0.00104911578696061,"1",0.480870419037987
"31",30,110,0.000992562060497812,"1",0.476182139025807
"32",30,130,0.000964069559638112,"1",0.486812978061223
"33",30,150,0.00102758903417869,"1",0.51923967484743
"34",30,170,0.00120060169378147,"1",0.565589498085601
"35",30,190,0.00142429421902037,"1",0.617083967637873
"36",30,210,0.00156340825741006,"1",0.649883555556622
"37",30,230,0.0015166469272696,"1",0.631853004626798
"38",30,250,0.00138258865075303,"1",0.58124032326108
"39",30,270,0.00133243813160371,"1",0.555031223207784
"40",30,290,0.00136321652192439,"1",0.553288214830289
"41",30,310,0.00141994646672797,"1",0.571198617462937
"42",30,330,0.00145948569430146,"1",0.595170416241266
"43",30,350,0.00140387888349474,"1",0.584973847777734
"44",30,370,0.00121893628168905,"1",0.53054879155521
"45",30,390,0.00102901301992047,"1",0.468019722824106
"46",30,410,0.000994104888331678,"1",0.45491848968471
"47",30,430,0.00111142138655745,"1",0.493078651157535
"48",30,450,0.00123470703638535,"1",0.535406510959242
"49",30,470,0.00121157162041109,"1",0.561430076506927
"50",30,490,0.00096428169867839,"1",0.582526408358868
"51",50,10,0.000729494986433778,"1",0.469075325025306
"52",50,30,0.00095911406993125,"1",0.447407430420259
"53",50,50,0.00108106239929997,"1",0.441208861278152
"54",50,70,0.00113153426433776,"1",0.448907677623069
"55",50,90,0.00112099943207213,"1",0.453440570681328
"56",50,110,0.00107042931260079,"1",0.452590808979315
"57",50,130,0.00103802011049675,"1",0.462294745023991
"58",50,150,0.00110468064886785,"1",0.494019795104961
"59",50,170,0.00130391140020668,"1",0.544284904162558
"60",50,190,0.00156293605224018,"1",0.597566128958202
"61",50,210,0.00172341937442314,"1",0.628417266547431
"62",50,230,0.00169253007213534,"1",0.612050575374419
"63",50,250,0.00158549442525831,"1",0.571115974618039
"64",50,270,0.00155863427274943,"1",0.556072325297793
"65",50,290,0.00158729079177934,"1",0.559858849915829
"66",50,310,0.00161777942491941,"1",0.575925267328074
"67",50,330,0.00163303095158874,"1",0.591900086660481
"68",50,350,0.00156667091165348,"1",0.576964825172535
"69",50,370,0.00137720075560713,"1",0.528972241640829
"70",50,390,0.00118710689994487,"1",0.475300016382498
"71",50,410,0.00116720463496987,"1",0.465361647948644
"72",50,430,0.00131799572332935,"1",0.502009328410031
"73",50,450,0.00146784471891972,"1",0.540834286870885
"74",50,470,0.00142991747043135,"1",0.563326236530704
"75",50,490,0.00112292183824977,"1",0.582496501326269
"76",70,10,0.000784401265085307,"1",0.465642767362617
"77",70,30,0.00100875921298302,"1",0.435958859080693
"78",70,50,0.00110059404404125,"1",0.419243507738668
"79",70,70,0.00113342678235934,"1",0.422490273853386
"80",70,90,0.00113587849101261,"1",0.431830050279337
"81",70,110,0.00109668419712633,"1",0.434862733663692
"82",70,130,0.0010486826493381,"1",0.439859503975897
"83",70,150,0.00109278974007757,"1",0.464283818449575
"84",70,170,0.00128364623873406,"1",0.512425381047117
"85",70,190,0.00154050228483984,"1",0.564878534756655
"86",70,210,0.00170478493327069,"1",0.595446044106175
"87",70,230,0.00171046525795775,"1",0.5858587445914
"88",70,250,0.00166628250892276,"1",0.560612823576372
"89",70,270,0.00167686058658493,"1",0.559109326820188
"90",70,290,0.00169332482173407,"1",0.566908709252558
"91",70,310,0.0016828233750158,"1",0.579236866931606
"92",70,330,0.00167254761008314,"1",0.587086010565275
"93",70,350,0.0016090594017666,"1",0.568896978767389
"94",70,370,0.00143918491367701,"1",0.528984784075672
"95",70,390,0.00127101802480499,"1",0.485373242627767
"96",70,410,0.00126935156135205,"1",0.477525736195464
"97",70,430,0.00144078486584177,"1",0.510323366865036
"98",70,450,0.00160426255267487,"1",0.544130127442424
"99",70,470,0.00155075354440217,"1",0.562701557492716
"100",70,490,0.00120330524709003,"1",0.580229722587806
"101",90,10,0.000817336978346707,"1",0.465901705327493
"102",90,30,0.00103645791355923,"1",0.431364994684127
"103",90,50,0.00110176978638317,"1",0.407027087504761
"104",90,70,0.00112152342189574,"1",0.406886788323666
"105",90,90,0.00114358063092356,"1",0.421427335202221
"106",90,110,0.00111845784862344,"1",0.428319117150676
"107",90,130,0.00104453381768677,"1",0.42590439115924
"108",90,150,0.00103929199397614,"1",0.435286670034182
"109",90,170,0.00118283002698481,"1",0.471563749181226
"110",90,190,0.00140131820980535,"1",0.518240974256138
"111",90,210,0.00155762275236156,"1",0.550546255096675
"112",90,230,0.00161375672686882,"1",0.553597446152469
"113",90,250,0.00164615059022294,"1",0.547971612048828
"114",90,270,0.00169091774084492,"1",0.559263780257971
"115",90,290,0.00168472132566125,"1",0.568583150865185
"116",90,310,0.00163022679159383,"1",0.576068493432969
"117",90,330,0.00160126926174575,"1",0.57748354697499
"118",90,350,0.00155300822752559,"1",0.558334631728392
"119",90,370,0.00142037999341389,"1",0.526495338699087
"120",90,390,0.0012907594843016,"1",0.492240565817935
"121",90,410,0.00130852740152657,"1",0.485058665777149
"122",90,430,0.00148501929567341,"1",0.511980391353384
"123",90,450,0.0016447821279561,"1",0.539610942299303
"124",90,470,0.00157429581354819,"1",0.553830015240137
"125",90,490,0.0012078185150677,"1",0.569097162510611
"126",110,10,0.000840239879076962,"1",0.468199114305123
"127",110,30,0.00105943070835439,"1",0.432533050533359
"128",110,50,0.00110868855036465,"1",0.404659827591916
"129",110,70,0.00112209909669337,"1",0.402606539708377
"130",110,90,0.00116691414332893,"1",0.421980015372321
"131",110,110,0.00116113085867328,"1",0.433555238986288
"132",110,130,0.0010637913374223,"1",0.424855567120705
"133",110,150,0.000995362839712035,"1",0.414790583384185
"134",110,170,0.00106234994183763,"1",0.429464904298708
"135",110,190,0.00121834474986993,"1",0.464336917198764
"136",110,210,0.00136056618700169,"1",0.499438416683489
"137",110,230,0.00146468952333386,"1",0.518619452629822
"138",110,250,0.00155831717348628,"1",0.531653023170065
"139",110,270,0.00161713408850528,"1",0.550841111309337
"140",110,290,0.00158083538046489,"1",0.557796617918588
"141",110,310,0.00149176969582625,"1",0.559848074082197
"142",110,330,0.00145734834973897,"1",0.558817395423919
"143",110,350,0.00143528694479355,"1",0.542632724579154
"144",110,370,0.00135110418296575,"1",0.518064588822158
"145",110,390,0.00127073877197368,"1",0.491252723391849
"146",110,410,0.00131022112900059,"1",0.484322015109215
"147",110,430,0.00147842540582868,"1",0.504877472424925
"148",110,450,0.00161513143164251,"1",0.52562492688805
"149",110,470,0.00152372038813114,"1",0.534862555846554
"150",110,490,0.00115513614441286,"1",0.546710908969627
"151",130,10,0.000854303224062155,"1",0.468977591696629
"152",130,30,0.00107315051831588,"1",0.434113258900132
"153",130,50,0.0011120116252217,"1",0.405481990570102
"154",130,70,0.00112229627209707,"1",0.402648759562519
"155",130,90,0.00118995423554257,"1",0.426330455284909
"156",130,110,0.00121271923872431,"1",0.443933550287997
"157",130,130,0.00111000634695277,"1",0.433318535813115
"158",130,150,0.000986300377719016,"1",0.406387440252089
"159",130,170,0.000969248401695377,"1",0.39639202519664
"160",130,190,0.00105515554750688,"1",0.415941693231685
"161",130,210,0.00117734724375035,"1",0.452884528076848
"162",130,230,0.00130920556768125,"1",0.48652233134964
"163",130,250,0.00143046522764654,"1",0.512088740130691
"164",130,270,0.0014784312033521,"1",0.531195783959826
"165",130,290,0.00141150081798239,"1",0.530584258523769
"166",130,310,0.00130695039172987,"1",0.526556048222533
"167",130,330,0.0012844891424968,"1",0.528413592893604
"168",130,350,0.00129737209993826,"1",0.520416284807403
"169",130,370,0.00126557988964783,"1",0.502880370173939
"170",130,390,0.00123909518240489,"1",0.482699848700589
"171",130,410,0.00130432020083616,"1",0.478193157358179
"172",130,430,0.00145624425979452,"1",0.493991612059054
"173",130,450,0.0015546747515056,"1",0.507729879284461
"174",130,470,0.00143954448098374,"1",0.512032853690204
"175",130,490,0.00107886408907978,"1",0.520819924688386
"176",150,10,0.000854866189548782,"1",0.464819354268635
"177",150,30,0.00106402812230677,"1",0.430329082188767
"178",150,50,0.00109025423263441,"1",0.40178995588294
"179",150,70,0.00109746085744517,"1",0.39933714623165
"180",150,90,0.00118592977484857,"1",0.42724421292653
"181",150,110,0.00124444626772105,"1",0.451131084011751
"182",150,130,0.00115943647375856,"1",0.442387224562177
"183",150,150,0.00100583622365399,"1",0.406321356909238
"184",150,170,0.000921574064584732,"1",0.378279414024182
"185",150,190,0.000945734893822292,"1",0.384436885657927
"186",150,210,0.00103977379707003,"1",0.42039316297153
"187",150,230,0.0011700425042776,"1",0.461878553033236
"188",150,250,0.00128618069148117,"1",0.491557226480569
"189",150,270,0.00130851858014606,"1",0.502740394399043
"190",150,290,0.00122097114922977,"1",0.490539049702796
"191",150,310,0.00112573151049098,"1",0.481365922074862
"192",150,330,0.00113174727866815,"1",0.490737227388
"193",150,350,0.00118036353506405,"1",0.494243382911001
"194",150,370,0.00119446373509933,"1",0.483932232907789
"195",150,390,0.00121955487520292,"1",0.472093027944277
"196",150,410,0.001313566766585,"1",0.474370682666078
"197",150,430,0.00144716097641522,"1",0.488494046891558
"198",150,450,0.00150320303964186,"1",0.496391745693927
"199",150,470,0.00136804244018035,"1",0.497925224364943
"200",150,490,0.00101867673708431,"1",0.507148310593975
"201",170,10,0.000839532280128575,"1",0.454434737826652
"202",170,30,0.00102781043566146,"1",0.419337680561533
"203",170,50,0.00103851007887125,"1",0.391535963331818
"204",170,70,0.00104450667154477,"1",0.39136937006183
"205",170,90,0.00115011368331937,"1",0.423380569824503
"206",170,110,0.00124169947567611,"1",0.451476277696545
"207",170,130,0.00118689842838724,"1",0.445123004924907
"208",170,150,0.00103054702047804,"1",0.407196918387731
"209",170,170,0.000909692174544417,"1",0.372633947737298
"210",170,190,0.000891186434096517,"1",0.371842090321251
"211",170,210,0.000950686931162887,"1",0.403553644300209
"212",170,230,0.00105430822028796,"1",0.444289935907339
"213",170,250,0.00114658130770562,"1",0.47081086339845
"214",170,270,0.00114549465885847,"1",0.470437761276816
"215",170,290,0.00105851585071074,"1",0.44870633830229
"216",170,310,0.000998416398419345,"1",0.440214263034751
"217",170,330,0.00104243566765346,"1",0.459229437235468
"218",170,350,0.0011162579695952,"1",0.471808153753001
"219",170,370,0.00116040976197484,"1",0.467465636282598
"220",170,390,0.00122787171457024,"1",0.466214303290103
"221",170,410,0.00134813706561572,"1",0.478931607521971
"222",170,430,0.00146465726742357,"1",0.494520132836547
"223",170,450,0.00148568085617409,"1",0.499359743368369
"224",170,470,0.00133961689069383,"1",0.502220123619539
"225",170,490,0.000999363238697245,"1",0.517166392362419
"226",190,10,0.000811911418077748,"1",0.438949045850102
"227",190,30,0.000975990543998711,"1",0.403671539958683
"228",190,50,0.000975456897517703,"1",0.378529461967159
"229",190,70,0.000986133842984899,"1",0.382897735699485
"230",190,90,0.00110330396570149,"1",0.41775603716605
"231",190,110,0.00121364764740255,"1",0.446063802990807
"232",190,130,0.00118271660820026,"1",0.439606080808728
"233",190,150,0.00103653970967309,"1",0.402556936315049
"234",190,170,0.000906129728058618,"1",0.370027261627896
"235",190,190,0.000866100823328932,"1",0.368923545247653
"236",190,210,0.00089207054026108,"1",0.394252663806073
"237",190,230,0.000957848449678218,"1",0.426897782754351
"238",190,250,0.00102198129358583,"1",0.446127392086032
"239",190,270,0.00101128964123254,"1",0.437501620427554
"240",190,290,0.000951521237141722,"1",0.416425454544368
"241",190,310,0.000947853878961754,"1",0.418158719659406
"242",190,330,0.00103159842078007,"1",0.445992687962061
"243",190,350,0.00111691540923187,"1",0.461352764999516
"244",190,370,0.00117542845589352,"1",0.460114272740906
"245",190,390,0.00127138249668691,"1",0.468859705652306
"246",190,410,0.00140705118504106,"1",0.491948173664385
"247",190,430,0.00150714835000369,"1",0.510696972074732
"248",190,450,0.00150510878389082,"1",0.515576439149518
"249",190,470,0.00135582626325481,"1",0.522986273979075
"250",190,490,0.00101837403438583,"1",0.5466072378478
"251",210,10,0.000778015538705458,"1",0.420463999360253
"252",210,30,0.000925860872163687,"1",0.387170481231973
"253",210,50,0.000925756359065692,"1",0.367325297662041
"254",210,70,0.000947693847041691,"1",0.377282215142528
"255",210,90,0.00106933317059689,"1",0.412488852469214
"256",210,110,0.00117876064545581,"1",0.437240877544005
"257",210,130,0.00115072534712107,"1",0.427025314120041
"258",210,150,0.00100870593745572,"1",0.388854961241288
"259",210,170,0.000880464768070872,"1",0.360022707413293
"260",210,190,0.000834255137036569,"1",0.361474538108724
"261",210,210,0.000836733372061596,"1",0.380004900121323
"262",210,230,0.000868565914584907,"1",0.400802906960266
"263",210,250,0.000907194284039206,"1",0.41218073097243
"264",210,270,0.000900263936276779,"1",0.403683311366676
"265",210,290,0.000888421653149788,"1",0.396119318080977
"266",210,310,0.000952270097248239,"1",0.415449491120189
"267",210,330,0.00107555725769827,"1",0.450321757951886
"268",210,350,0.00117060946248624,"1",0.465333330385937
"269",210,370,0.00123894893405371,"1",0.465581951574086
"270",210,390,0.00134849999430899,"1",0.480003510993856
"271",210,410,0.00148316171648471,"1",0.508924007011946
"272",210,430,0.00156679155390828,"1",0.530475476170562
"273",210,450,0.00155307654775769,"1",0.5372128270859
"274",210,470,0.00140295261392397,"1",0.548638161416434
"275",210,490,0.00105944877733731,"1",0.577718175059925
"276",230,10,0.000739581720545285,"1",0.39957011437813
"277",230,30,0.000885969430109172,"1",0.371554463392481
"278",230,50,0.000899935035014318,"1",0.358926713203931
"279",230,70,0.000936453789734078,"1",0.373451259026971
"280",230,90,0.00105589516054656,"1",0.406908201513493
"281",230,110,0.00114825877646576,"1",0.426996387666398
"282",230,130,0.00109975528281246,"1",0.410301057446439
"283",230,150,0.000945494615907739,"1",0.366862094268175
"284",230,170,0.000816502067595122,"1",0.338004305289572
"285",230,190,0.000770501612146979,"1",0.340511831037125
"286",230,210,0.000764349437350875,"1",0.353529971439995
"287",230,230,0.000775657046906714,"1",0.363595903415659
"288",230,250,0.000792523833897322,"1",0.369194858504371
"289",230,270,0.000794100867028737,"1",0.368090406377181
"290",230,290,0.000835146026299272,"1",0.381660228683042
"291",230,310,0.000964209633623246,"1",0.420596664858082
"292",230,330,0.00113065350138224,"1",0.46246823398936
"293",230,350,0.00125172113876478,"1",0.48054479242296
"294",230,370,0.00133744853493672,"1",0.483606615634654
"295",230,390,0.00144733444468968,"1",0.497798037151158
"296",230,410,0.00156652704606562,"1",0.525919409073026
"297",230,430,0.00163791260614744,"1",0.54898881263781
"298",230,450,0.00162505674126568,"1",0.558324683205637
"299",230,470,0.00147400353963415,"1",0.570097396223388
"300",230,490,0.00111390274455718,"1",0.596304619556926
"301",250,10,0.000694437769788283,"1",0.374823764752788
"302",250,30,0.000853939422877542,"1",0.356101719407417
"303",250,50,0.000892385108805757,"1",0.351544256728772
"304",250,70,0.000942320099476185,"1",0.368601776291804
"305",250,90,0.00105471896229947,"1",0.400187137686635
"306",250,110,0.00112274102625073,"1",0.417590514998888
"307",250,130,0.00104025573039933,"1",0.394050215148329
"308",250,150,0.000860776535968759,"1",0.342085757405951
"309",250,170,0.000722398392581952,"1",0.307805280802225
"310",250,190,0.000675579376277162,"1",0.30752993835555
"311",250,210,0.000673334610282831,"1",0.31752070184441
"312",250,230,0.000679752014563584,"1",0.32214187848265
"313",250,250,0.00068048488594506,"1",0.325219626608061
"314",250,270,0.000688693982049033,"1",0.333593672983396
"315",250,290,0.000771821563248922,"1",0.367763807789783
"316",250,310,0.0009519774759933,"1",0.423466591297007
"317",250,330,0.00116638227439905,"1",0.474011353391848
"318",250,350,0.00133521069643824,"1",0.501851931919391
"319",250,370,0.00144638491407778,"1",0.510333403033881
"320",250,390,0.00154548663889675,"1",0.519637253634938
"321",250,410,0.00164319286893839,"1",0.54194050150314
"322",250,430,0.0017139807830215,"1",0.566111233772992
"323",250,450,0.00171729529799466,"1",0.579112871016506
"324",250,470,0.00156637870040598,"1",0.58811984679509
"325",250,490,0.00117932841596179,"1",0.604040036969193
"326",270,10,0.000646395090779933,"1",0.347167309937982
"327",270,30,0.000828675057232692,"1",0.341321230744514
"328",270,50,0.000894913420352434,"1",0.344618705050147
"329",270,70,0.000951487633317788,"1",0.362056185652157
"330",270,90,0.00105176765270807,"1",0.392646286773048
"331",270,110,0.00109650691240175,"1",0.410559940993464
"332",270,130,0.000982218169657599,"1",0.382487453295556
"333",270,150,0.000777124626909658,"1",0.321715198078912
"334",270,170,0.000624288185422373,"1",0.278287350322241
"335",270,190,0.000572740832130035,"1",0.271777357432563
"336",270,210,0.000580071964507703,"1",0.281373059596812
"337",270,230,0.000594397830540279,"1",0.28718783092406
"338",270,250,0.000589656071814806,"1",0.291772351216581
"339",270,270,0.000604011271422982,"1",0.308457325104082
"340",270,290,0.000712130445180502,"1",0.356750145055597
"341",270,310,0.0009221142225936,"1",0.422356199318585
"342",270,330,0.00117955395571996,"1",0.481743893819042
"343",270,350,0.00140111139422596,"1",0.522991430304149
"344",270,370,0.0015332069482053,"1",0.537839333856674
"345",270,390,0.00161293511733563,"1",0.54046979229928
"346",270,410,0.00169197210636521,"1",0.555506497785967
"347",270,430,0.00177614976378575,"1",0.581544785517005
"348",270,450,0.00180824084257406,"1",0.599816452926916
"349",270,470,0.0016592560442571,"1",0.605648544235071
"350",270,490,0.00124044294149131,"1",0.608637523195258
"351",290,10,0.000610363808270851,"1",0.324188173114616
"352",290,30,0.000818082129652472,"1",0.331455093200703
"353",290,50,0.000905486066223619,"1",0.340196111198596
"354",290,70,0.00095449129371266,"1",0.354874795417322
"355",290,90,0.00103319788785273,"1",0.383666466639101
"356",290,110,0.00105895391511639,"1",0.403793988462188
"357",290,130,0.00092789581049733,"1",0.375111639764441
"358",290,150,0.000710126611852499,"1",0.309074450356561
"359",290,170,0.00054699241499965,"1",0.257133594618368
"360",290,190,0.000490101516560678,"1",0.24410003478132
"361",290,210,0.000507024777979298,"1",0.255353718113827
"362",290,230,0.000536638531982939,"1",0.267258543814285
"363",290,250,0.000540463376089438,"1",0.277882801649901
"364",290,270,0.000566204110790309,"1",0.302247322028569
"365",290,290,0.000685554420548474,"1",0.356154113979222
"366",290,310,0.00090122276088226,"1",0.42169246014632
"367",290,330,0.0011781623100728,"1",0.484955889083551
"368",290,350,0.0014287573398193,"1",0.535677684650182
"369",290,370,0.00156300793470619,"1",0.554437587222629
"370",290,390,0.00161941685119462,"1",0.551647756291061
"371",290,410,0.00168678750458461,"1",0.561237872771174
"372",290,430,0.00179152551625988,"1",0.590001173470348
"373",290,450,0.0018546328003301,"1",0.614537395396686
"374",290,470,0.0017083879555448,"1",0.61872858031317
"375",290,490,0.001264776770478,"1",0.610212490466078
"376",310,10,0.000600311880964122,"1",0.315134957642256
"377",310,30,0.000828438797559316,"1",0.330610841486594
"378",310,50,0.000921947939005869,"1",0.339802990862356
"379",310,70,0.000944388405966214,"1",0.347355976202158
"380",310,90,0.000987052741241201,"1",0.370523058244643
"381",310,110,0.000995557406859463,"1",0.391003501769347
"382",310,130,0.000866914476357112,"1",0.364852187491134
"383",310,150,0.000657608145318268,"1",0.300053876719522
"384",310,170,0.000498806747004445,"1",0.24601405808382
"385",310,190,0.00044364866826348,"1",0.231167899969709
"386",310,210,0.000468407541919643,"1",0.245528630480366
"387",310,230,0.000513454756893405,"1",0.264565510400763
"388",310,250,0.000536062308947965,"1",0.283979461823642
"389",310,270,0.000580276478516424,"1",0.315948346841152
"390",310,290,0.00070236700989644,"1",0.368017502480886
"391",310,310,0.000900261832874706,"1",0.423643760437862
"392",310,330,0.00115933397469055,"1",0.481477772170072
"393",310,350,0.00139650767696867,"1",0.531452017376078
"394",310,370,0.00151040279039809,"1",0.549039236206211
"395",310,390,0.00154612578439636,"1",0.544072658223123
"396",310,410,0.0016086695681283,"1",0.55187053819193
"397",310,430,0.00173105737289922,"1",0.583400222335831
"398",310,450,0.0018165023142113,"1",0.613598924396655
"399",310,470,0.00167339611289685,"1",0.618085594906841
"400",310,490,0.00122425303818437,"1",0.601856341332725
"401",330,10,0.000611613897886419,"1",0.320601196666519
"402",330,30,0.00084901321877727,"1",0.336618816385185
"403",330,50,0.000933600008761569,"1",0.341228863810862
"404",330,70,0.000916059442271542,"1",0.338421049560974
"405",330,90,0.000909939783576127,"1",0.350857247304759
"406",330,110,0.000898379794856585,"1",0.366476671848374
"407",330,130,0.000786473291125898,"1",0.343162375407751
"408",330,150,0.000607502035488007,"1",0.286520810448642
"409",330,170,0.000473706070856482,"1",0.240829745329404
"410",330,190,0.000432570390987915,"1",0.232295034337006
"411",330,210,0.000462792891816446,"1",0.25031211576604
"412",330,230,0.000516119211252651,"1",0.273399590249811
"413",330,250,0.000558218773309993,"1",0.300136325870927
"414",330,270,0.000622202630398124,"1",0.337609826677599
"415",330,290,0.000739399858985309,"1",0.382857875521771
"416",330,310,0.000901310298363794,"1",0.423160524422693
"417",330,330,0.00110897981103165,"1",0.467233054533685
"418",330,350,0.00129511556555737,"1",0.50589372782015
"419",330,370,0.00137476568109114,"1",0.517653046672941
"420",330,390,0.0013978053841523,"1",0.514006862643963
"421",330,410,0.00146111701120554,"1",0.523530060485683
"422",330,430,0.00159322943291929,"1",0.55691298363474
"423",330,450,0.0016880133476794,"1",0.590494301540702
"424",330,470,0.00154908305216884,"1",0.596369273209611
"425",330,490,0.0011179835788523,"1",0.577023685697551
"426",350,10,0.000620002844446397,"1",0.329799739744102
"427",350,30,0.000854302922483121,"1",0.340666897128948
"428",350,50,0.000925822366087902,"1",0.339515757316075
"429",350,70,0.000872642218540681,"1",0.327775844007233
"430",350,90,0.000817449590304602,"1",0.327140039067647
"431",350,110,0.00078172310489805,"1",0.33221341457546
"432",350,130,0.000691218218821449,"1",0.309571904055222
"433",350,150,0.000558043702496357,"1",0.26608664153736
"434",350,170,0.000466491109537438,"1",0.23803606429328
"435",350,190,0.000447419334539757,"1",0.241538512705979
"436",350,210,0.000478267131463084,"1",0.261932210023264
"437",350,230,0.000529903978950312,"1",0.284661159172761
"438",350,250,0.000584476155542635,"1",0.314383844281167
"439",350,270,0.00065956771826251,"1",0.352877514160342
