"","x","y","value","soiltype","prob"
"1",10,10,0.000334456652250617,"1",0.27810183396546
"2",10,30,0.000476781461783088,"1",0.278707949383217
"3",10,50,0.000527738350867509,"1",0.260744471824357
"4",10,70,0.000507898246456279,"1",0.237526050215478
"5",10,90,0.00048463272825578,"1",0.230757853076265
"6",10,110,0.000463986920092923,"1",0.235631625763331
"7",10,130,0.000419780610568993,"1",0.228246759910536
"8",10,150,0.000374062258637981,"1",0.204384269541984
"9",10,170,0.000339337187894411,"1",0.174408036278681
"10",10,190,0.000306433879326402,"1",0.147742867452776
"11",10,210,0.000312060231782619,"1",0.145409987827271
"12",10,230,0.000376680426802573,"1",0.176197065001977
"13",10,250,0.000434065665010936,"1",0.207825458518585
"14",10,270,0.000427802489803021,"1",0.200818375508928
"15",10,290,0.000403575654115831,"1",0.177500866180075
"16",10,310,0.000394770135484855,"1",0.165033448415242
"17",10,330,0.000374607618318469,"1",0.156324789848501
"18",10,350,0.000359073528438016,"1",0.155402449720981
"19",10,370,0.00037058978606205,"1",0.167326878288158
"20",10,390,0.000405511370592138,"1",0.186949135600392
"21",10,410,0.000455898837681916,"1",0.211690206718156
"22",10,430,0.000506696288355859,"1",0.235196653667035
"23",10,450,0.000531518110624056,"1",0.246593955777295
"24",10,470,0.00048957014595443,"1",0.243009018521831
"25",10,490,0.000359614477147884,"1",0.231882095333427
"26",30,10,0.000423469184141307,"1",0.271646583222605
"27",30,30,0.000608567697993815,"1",0.275902734725184
"28",30,50,0.000680527458060732,"1",0.262099736638196
"29",30,70,0.000658042951593805,"1",0.240669295589654
"30",30,90,0.00062438443345165,"1",0.232131041797659
"31",30,110,0.000595288989537944,"1",0.234940971066815
"32",30,130,0.000544983000744444,"1",0.229907404687171
"33",30,150,0.000493496559227917,"1",0.209753376603055
"34",30,170,0.000447962882969745,"1",0.180003124244635
"35",30,190,0.000400765144156194,"1",0.151331637513517
"36",30,210,0.00040335244628406,"1",0.147018794418321
