x,y,Al,Ca,Cu,Fe,K,Mg,Mn,Nmin,P,pH
7,16,3568.55365829439,124.351591320609,1.5002632663368,326.495236746,49.8585022714497,20.2999466429177,0.0672075105907003,-3.74199014033603,5.71847001110754,4.74277087673515
7,17,3433.98859897826,109.563459439625,1.32439865887495,475.210123042909,44.7020851116537,19.4676880935325,0.0107352369169064,1.53257396285341,5.96258795921938,4.51716842064142
7,18,3557.96649578484,120.667016071717,1.69513281487214,497.58855263993,42.5859787454534,19.6653994702956,0.102960536766288,-3.77591969914039,13.3806763191092,4.61893378792999
7,19,3603.06323838752,133.938173187689,1.88752186725779,566.001402985367,41.3907920404602,21.2601410808789,0.986165834022312,-6.12107482970275,21.0500665954503,4.7248083865253
7,20,3757.66622957683,159.270466387602,1.98007092345045,618.129682441769,38.8006842292417,17.6359688832679,3.61242405088803,-6.12938795598826,17.3331108574101,4.83132241975512
7,21,3557.08721021202,92.3478463945281,1.7138142923923,519.722879714777,37.5673444281403,13.2752263885362,4.13833999240082,-9.23011085341193,10.5768298650193,4.8066720046474
7,22,3549.88726045419,98.9397887693846,1.59207962872694,439.990735830138,36.778701972565,15.2900243488852,6.38788581807891,-6.9770214560381,7.04381196002556,4.76922838083675
7,23,3441.28144434961,102.610131223191,1.37520314621033,398.67975548348,37.2030871633221,15.0339997690693,5.81408354196037,-3.86822201682645,4.82623580395904,4.74440939965869
7,24,3530.8641904002,99.7149873965466,1.44415067466842,376.695869434932,41.4447947497207,16.4234575724782,6.50125019820927,-6.48012396487113,5.86790725072111,4.67550604726616
7,25,3642.26570205722,108.033329180887,1.46065560913531,318.203944880596,45.0401281650336,18.2089498047084,3.30520316285959,-9.2038300774317,8.21607410177548,4.6008585843021
8,1,3481.93991943293,278.731052451942,2.78663320583159,1224.50384652528,87.4206504544036,38.2203874717354,16.1841610896364,-1.50956329294832,56.4057491850072,4.20245148110842
8,2,3670.06822996588,254.326010216401,2.60922988959734,905.206008099668,87.0168147804733,35.7167048853397,10.6868716723591,-2.5465223697881,49.9904367259989,4.25738811049472
8,3,3894.59141720264,231.869013367355,2.31743972208267,586.45945722732,86.9149677133914,33.2787187239362,4.21070683561325,-3.2089631986603,41.2895417583143,4.321654912425
8,4,3826.98744555924,210.035367191949,2.14948980402361,576.502585115727,82.978321931249,32.6639105235338,0.491202042485714,-4.05352947751076,37.6827479666337,4.35430504873708
8,5,3723.87703888566,192.180535491318,2.24318236405919,655.992049890687,74.2370805607292,32.5426742570996,0.0304588848633761,-7.29384931506468,37.9836842709099,4.36809778341673
8,6,3789.69263212727,197.617145176778,2.48046909771569,595.011425684626,64.3316631661226,30.9818905640494,0.00554946034020417,-7.86331018437149,37.0321973271623,4.31871772495631
8,7,3884.85523470137,199.250204802085,2.73887423005599,541.488704803344,56.7674217596636,29.2190554313791,0.00157401013915155,-8.52312406045167,31.5684601545809,4.27224729558307
8,8,3943.41998091073,189.385341387526,2.54088520069747,462.610465967505,54.0987728457685,28.4925069836673,0.00263916323305564,-8.96974308314563,22.9519055931395,4.27956832710912
8,9,3991.30483427255,176.769685358792,2.41059935296329,377.510205203074,52.6313966833109,27.4270721409283,0.0287219114207008,-9.43489290055103,17.0786136997802,4.28775294827824
8,10,3935.15140061781,190.368099959431,2.50398003149057,403.854994268105,54.1208772588076,27.2227003894009,0.137212629084473,-10.278548541708,17.1649120163079,4.22634895384595
8,11,3867.69725534262,207.518902559863,2.41757800181638,424.260651786017,56.3689225395097,26.5943969598518,0.176206432861618,-11.0945264465292,15.8472530957183,4.20587152408877
8,12,3791.650311531,197.97643205571,2.05280549937284,317.32785017971,58.1865670182502,25.147192422159,0.218271863032656,-10.17788999438,12.8796772747199,4.29188246819559
8,13,3706.61363355882,194.029965261669,1.76796905206879,277.493015122039,60.0421325423842,24.3160606749685,0.180496324446045,-8.1947253108829,8.8723612087556,4.46801484231729
8,14,3700.6650891886,172.44620871125,1.86045402893012,289.702170391771,61.5511918918899,24.0948991737243,0.530061390084736,-7.3375710920326,6.96507304187146,4.77247738554725
8,15,3669.78139673425,158.274785516058,1.91086984539705,290.56349438121,59.8777867057773,24.0821209882003,0.592293644462636,-6.06780066486909,6.16581610831405,4.9592547520149
8,16,3643.4973092423,139.548554770077,1.67902403605478,333.090256028295,52.7569577630799,22.1306206461162,0.0293791150889452,-5.31444499733698,6.29917201771858,4.81732119579398
8,17,3589.8308492375,123.14471953917,1.48763454447144,387.015323023535,46.9102268778713,20.3209550351838,0.00318937825860831,-3.89568014281257,6.81281706007792,4.68226855870668
8,18,3597.89514429351,120.714625569758,1.66604675823368,435.281009788104,44.1690460548507,19.3334953666765,0.031057997508235,-4.96693002297134,10.1915555090302,4.77217650490126
8,19,3597.95010577197,119.789157340818,1.95256485993176,490.777037016162,42.0625169545668,18.3980734092308,0.785035452230081,-5.20180465950404,13.4309334128317,4.94062436108919
8,20,3647.64145636709,119.922541710342,2.02441735670828,467.64395763129,41.1076829950959,17.6416929463993,4.93823801222779,-6.38578917045382,14.1806373767218,5.00140167643512
8,21,3610.74520197098,109.696593847224,1.92801208171818,450.613653203647,40.5781205649904,16.9676017624616,7.35135180774396,-8.27441046586426,12.7394268195373,4.86663693011252
8,22,3580.7457849087,103.19500594862,1.81708262404092,454.030655030774,39.706711987102,16.7232448393403,6.17612538694307,-7.76030529746017,10.2493941187144,4.76363071024556
8,23,3544.27902079684,98.3390688877111,1.56198762996202,448.738005763994,39.7760353659747,16.4204660465616,5.56993959379297,-6.97350767839553,6.20224422180758,4.70551503107974
8,24,3530.39529403339,90.753591099385,1.51622175669677,416.79338325986,42.295632083641,16.0710885682721,6.42978709912752,-7.28876231053964,5.22552553981291,4.6278048152099
8,25,3614.09540723686,108.374646468608,1.53890936449601,378.168297506425,44.5391026060865,18.914387972332,5.13742530536109,-9.39193569581945,6.89979372743125,4.57321298208871
9,1,3827.62333976801,190.813281452143,2.67671282067616,1177.51286758986,84.56954061658,28.2896808468817,8.48788743660386,-1.55962748045499,49.6026096326148,4.24667302912689
9,2,3852.31790902736,215.067876950995,2.51804565632455,838.774904814853,83.8848430390407,31.835135258626,5.49203427099671,2.01577936190141,42.2273621428909,4.30417095603313
9,3,4261.40998537503,189.646603079793,2.20865878415862,523.845641153764,83.126280790712,28.9282494140173,1.1704255585567,12.0322293407466,34.9367031854766,4.35345414597838
9,4,3976.18848745683,202.254178700269,2.1794554912069,468.044387389029,80.8565815572875,31.4443074026334,0.0726342583099418,3.84570485550615,38.1986515884815,4.35474869347442
9,5,3494.91017569737,186.50243899738,2.30613301057188,529.815126506732,75.3254913251308,34.7923385841592,0.00186528104346148,-9.20039193916624,41.8862249446179,4.37714729332997
9,6,3746.40941638987,201.421643341031,2.44821831073573,666.304764169251,64.8827084062345,31.1258903104847,0.00439002644928378,-7.62450906646804,35.1837385045937,4.32332445398506
9,7,3831.58997158057,205.59447807495,2.40730901236541,706.059730165878,55.7978139847579,27.2698710918607,0.00693855308027222,-7.54378543542457,23.8012496615361,4.28174839414169
9,8,4007.48536199361,188.736017800442,2.19741710891087,505.769450090069,53.4855077061508,27.8507623612201,0.00468933275826388,-8.14924934215293,18.4692493178039,4.27720183306419
9,9,4106.09514952999,201.184843295179,2.31993610199137,376.737270184014,53.4103113007156,29.4357539108327,0.0765570121106825,-6.82460200668809,20.7483601720855,4.25320048202975
9,10,3932.77031273117,187.744204661448,2.46525063197424,422.959591243887,54.4985692944996,27.3308087702277,0.0885197337365363,-11.9843317708504,23.9392550090201,4.11097871295661
9,11,3840.88584628941,187.244264264227,2.45424477111988,431.302213551166,56.3399426303658,25.6718305490992,0.0177854347821814,-18.7250583647584,23.41178290473,4.00446149447572
9,12,3761.05113764331,187.11712075403,2.10270949706731,309.191393678286,57.5662267603566,24.1658318557876,0.0344817943169873,-12.6883226995071,17.2490288296197,4.16697772404885
9,13,3631.76662126471,182.134840786004,1.9641657916006,252.826206408172,58.9029393614473,24.1167768675805,0.00584369269880521,-5.83278319394348,11.747263511076,4.32490192736715
9,14,3724.33005697563,180.788606459067,1.93969091003699,320.883518863451,60.318108879827,25.9965476138805,0.100744667671835,-6.84330364046334,8.33541093306115,4.7108843138579
9,15,3744.57771562796,230.812394790839,2.00098657255848,347.454275742223,59.8061351011909,33.4334217548422,0.312777429965599,-4.83336699294765,6.76112787059588,4.95674756967118
9,16,3714.99867344974,158.115046836251,1.88470620777182,344.408252329697,53.3066534578189,24.5915923605526,0.0120405579774983,-5.72603873394654,7.32528821953582,4.80873689369705
9,17,3561.34845269016,134.319783754349,1.8475060604166,337.83520358691,47.9251664900835,21.8628307376693,0.000432741659002461,-7.52633119355438,8.24711375570785,4.77057866200402
9,18,3606.94561325794,119.691732659168,1.86861509468837,389.722972337309,44.1425249410206,18.938895361993,0.0107401501128494,-5.83136639689298,8.18047695630256,4.92758095209458
9,19,3449.82824176131,106.077053788228,1.95136758390259,410.85659669561,41.6601623186924,15.7638850149783,0.489873866648955,-1.14702007150116,8.05099382832867,5.17811110572806
9,20,3652.52077681023,107.940882288827,1.99461021605454,337.850337997055,41.6496625297244,17.555049157956,2.91515976037145,-4.50114229917861,11.3157281608371,5.21196203905018
9,21,3625.05708143367,126.926356032375,2.18136778301804,399.58782588801,43.0040531100649,20.8342569978315,6.18652231523556,-10.6999436463663,15.005569995326,4.86940752471445
9,22,3607.5906341733,105.231940238692,2.00833955748394,457.478973663102,42.5392398453202,17.976272896473,7.10004957413018,-8.87228228302241,12.6006445971575,4.72968906113405
9,23,3612.73639295845,101.269609043837,1.73632573795995,480.382305715631,41.6457265985981,18.0975755790875,4.00481383203421,-8.90800330351225,6.91637017724924,4.68105485414563
9,24,3449.91632956969,62.4921502332329,1.67997459835309,462.315008710436,43.0487435230913,12.9334253741392,4.58804498703932,-6.9409628426088,4.22448806943858,4.61118962427184
9,25,3534.12924160696,107.167124107637,1.73752011582445,433.678009062313,44.2479247129697,19.5682260557367,5.48737882433086,-10.2446792660051,7.3058372989484,4.58580744292815
10,1,3704.04313917634,218.564072525538,2.57459588213325,1046.94992522801,83.6133250901329,32.7401281093037,7.82808120491351,4.16591298382178,46.3070305567067,4.36351639999838
10,2,3744.49598268021,224.550446421236,2.45796421250438,893.188107410053,84.8617234737577,33.3265252498594,4.54068164313051,2.71043454957212,40.8436076789607,4.34314747253595
10,3,3837.07893615773,219.706131522397,2.38364819206221,746.673318180505,85.5635491723388,32.6625017863276,1.21436249646963,3.16364837429746,37.8828794714865,4.30986751591429
10,4,3878.68416796365,215.968206897992,2.38255614582265,554.135033639621,85.0883560882322,33.2197194774529,0.13470259291108,0.00137662008947714,40.3735915523717,4.29303326132743
10,5,3898.54011311331,212.032925077524,2.5041089097021,442.681551650122,79.4361852194225,34.1501259132832,0.0210848210132609,-4.03818479580254,43.3584423742584,4.29248381730926
10,6,3813.06080629044,209.908506861211,2.52664364149869,605.563802389155,69.2405958865653,32.0981974400504,0.0220501134493274,-6.49371486924683,36.4639422868096,4.27455771474154
10,7,3805.81465701171,199.063017099634,2.287563904371,766.810568990623,60.1259309717045,29.3186919471825,0.00994887002201627,-8.03980534296343,25.1862691706865,4.24821859434117
10,8,4072.00657751999,179.859696250837,2.11512100810347,573.745004914479,55.9644275740313,27.4234376403532,0.00478635876495483,-8.43942789444942,21.0091141998622,4.23511858756653
10,9,3970.70524577525,192.908407234945,2.18737934708581,464.341357535961,56.6117613714903,29.0602263406634,0.085960364944255,-8.51762700788454,23.88569683462,4.18468309474049
10,10,3915.49566619613,181.159342634984,2.27010144344538,439.610560546356,57.2966671738616,26.9110866823472,0.207671730502705,-11.3881122658045,23.5056447488807,4.0919239151674
10,11,3853.61597285617,165.731052388059,2.10347479461739,359.845539567747,58.1386455059571,24.3369116467478,0.132881073896638,-13.5004461046463,18.6693537303661,4.06325926036274
10,12,3838.05386135754,165.367520238293,1.75510923882935,304.470421329474,58.6298134564245,24.0869301093532,0.154961325195899,-10.756738618782,13.4352888787432,4.22008670699448
10,13,3867.96552844477,167.869896502451,1.60153820891215,282.916052457429,57.9899663205385,24.3385062516977,0.108074383768292,-6.43198646120566,10.5254757263209,4.4768097846801
10,14,3795.82053498745,165.213226011404,1.69287458106463,331.662485077453,56.1745070388938,24.7329337539839,0.218251444123442,-6.48075499290274,8.9158901580595,4.68155824401784
10,15,3712.24846578724,163.984734141239,1.94482066604627,410.22810268682,52.3601180653008,25.4897781056073,0.114998154943983,-5.88339072227026,7.8450065507207,4.71845504372568
10,16,3751.30645936952,135.570942333845,2.04615937049648,410.118197154858,48.1198226476707,22.057143804116,0.0029892056656786,-6.44053613633563,7.46566447481583,4.68135043864689
10,17,3763.38853970499,116.049009335688,2.13344184530821,388.464971928394,44.376498420887,19.524224916145,0.000305738747437963,-7.38225274266678,7.856111653531,4.71196254700977
10,18,3743.43551782387,116.842681821774,2.22002820548986,403.56033529442,42.8522088874366,18.7468021708434,0.00984274598749122,-7.48288474260354,7.63680608181608,4.9150490323511
10,19,3732.84159463248,114.612671015158,2.2019553940153,370.448337931101,42.7720615411492,17.5739472600969,0.489950113585941,-7.35870311744391,9.30385033103392,5.1279901794303
10,20,3666.40181884541,95.9610891684728,2.10843971108855,313.659892540821,43.2247572382924,16.5696110304503,2.97580893447603,-7.92666037221082,13.7864393866158,5.06458317888507
10,21,3608.54299685722,83.5567415368828,2.15321187962284,338.33918513756,43.6988333385973,15.8451978699573,5.11958652514845,-9.273418357261,18.6362592802813,4.80062341289545
10,22,3607.31697271742,91.6065171883671,2.07552817432721,431.711137943907,43.4099533963146,16.7352286339939,7.14926910399181,-8.85348845220631,15.7972661809866,4.67434968559906
10,23,3585.03617657897,89.6876270843404,1.95944599487423,448.125467857719,43.7143780238889,16.7956178032216,6.04900304239622,-8.68216256879893,9.7593950457396,4.63911419637096
10,24,3544.05892862644,86.5441891111752,1.82429604551965,412.419816653716,44.2142133151525,16.3636874771066,7.46621016329044,-8.40225388641728,7.8347362637451,4.62533114857596
10,25,3552.15060379558,97.3476987570069,1.89939054777834,390.664607387904,43.9331251382035,17.9805377885266,7.97199010149173,-8.89570941647467,10.0140217363033,4.64462727542579
11,1,3687.17799931746,205.528916407208,2.30177530301357,1010.82920674913,85.8853093974615,32.5782404543411,7.61341729953273,13.3960079399223,40.6126704888208,4.49107810683154
11,2,3620.57063436722,237.453277860008,2.42686445508332,1033.45183221095,87.5697201220017,35.1558715017007,6.35077754878079,3.12817105362018,41.3957620211589,4.36838256218747
11,3,3451.10003973646,247.900084210618,2.60244452171552,995.253046715858,91.1783770329034,34.9519175173144,2.20258625764879,-0.739732931510677,43.2384086294486,4.24127034437568
11,4,3826.82399944585,228.842019757762,2.58018353105717,641.411539506828,90.1054181574345,34.7543599561851,0.451368403328022,-1.05332437162563,44.3785808483209,4.22543952186629
11,5,4269.01973643115,224.500800513371,2.63625736785757,384.447691492918,84.1328933728032,36.3111819749088,0.13207879980633,0.345585652563834,46.2581175512918,4.23100289597456
11,6,3832.53577124053,219.537027752897,2.59218964044899,539.461916855942,74.0866720972777,33.5124484669116,0.0850630007997806,-5.97753896407823,40.5402419787928,4.25077942304642
11,7,3141.59519930638,231.710032139227,2.34861064696888,782.167397071785,65.2337472079688,32.9144485863307,0.0722436446505723,-9.78085089135114,31.2276762610569,4.22400966482464
11,8,3784.37415776238,209.932465766021,2.30147043115188,704.530208542651,60.9694241977098,30.7659887103224,0.0803805412881525,-10.287814497565,29.0881636043182,4.20698697372987
11,9,4034.11867690375,223.552617488463,2.22749992319978,554.203973886927,61.0670391198409,32.0014614380188,0.335934089465793,-11.8580311046925,27.0543956323327,4.15240583070434
11,10,3924.52821442918,175.671541439943,2.02590068576684,419.984967305063,60.6484959686355,26.4401843725397,0.918812698646402,-11.9395484107755,19.8995754864699,4.08211703117411
11,11,3823.59718994708,121.339880951026,1.67446123680539,295.116537284986,59.4869683477107,19.484131234669,0.901025821389743,-13.3197907220732,12.4266444698352,4.09129588307239
11,12,3887.05699957455,145.159159594234,1.40928071321704,293.732299932041,59.4493796561649,22.9787337762326,1.66491474082774,-9.81306509051444,9.68166597944339,4.25810670200079
11,13,4007.10838367372,138.592203837767,1.29934339516172,295.693721212643,57.6420967667112,22.6636281279643,1.38104255146587,-3.2569026956677,8.62713938194966,4.55563576019347
11,14,3809.80966497747,151.602344007608,1.46645195772619,370.779659074884,52.3372961165829,23.6696383377711,0.346825017110862,-5.88887736823496,8.52764117921763,4.66408271360084
11,15,3374.26031141455,137.737437046333,1.75659865588203,441.095961847751,46.6363150392782,23.0402382542901,0.0305366650374073,-6.72727546040121,7.49112129460126,4.59974414688787
11,16,3767.14711312153,106.251852800886,2.01821038105228,462.556353782591,42.3319888850535,18.6782392943818,0.000478658526605146,-6.51012330448382,6.20850093779206,4.59506874772211
11,17,3983.49018495416,87.5310755414408,2.22606033632265,457.108072815546,40.3442254967209,16.4412601066203,9.28650227931518e-05,-7.57417858680376,6.15879532772776,4.58437086893333
11,18,3881.53410728413,114.265915116546,2.38546276177921,384.611565959929,41.6945123492835,18.4215921087547,0.0140692365039312,-8.70940245486507,8.6195631902742,4.83580021016598
11,19,4125.37607686528,142.541845183384,2.4917653402838,300.21660920268,43.6238660952438,18.049916955547,0.759560196783629,-12.0076005680129,11.515167248283,5.06678376242232
11,20,3725.99369836456,86.533590773465,2.32201855689393,300.928860849287,43.8796253865093,15.5643449093604,2.68899057910364,-9.62401718478181,16.4570437155815,4.92247686733651
11,21,3624.45912855789,58.5642952040045,2.32074627642389,287.546200577391,43.851933608324,13.0690643441793,2.18295220999075,-10.2870031188127,17.5036609776232,4.67690262962156
11,22,3611.79529598468,81.7422192607793,2.22108311393586,347.940243196408,43.8785705099302,15.8499131749919,5.72914982077479,-9.1100536124793,14.6330019582471,4.59992881731118
11,23,3589.93835226664,75.66482378566,2.12737314489205,405.498846971332,44.5949547581701,16.1318881534675,5.60281695940999,-9.46721274358638,12.2591130559565,4.58520343850589
11,24,3574.51174648637,92.9193981494393,1.89545974385965,346.344666407999,44.5774390997686,17.582240968614,6.32442913066155,-9.53465932145567,11.7262961827886,4.62405399007867
11,25,3632.63068459987,102.692492234169,1.89045950888687,307.534674239298,44.4906425391921,19.5075766661636,4.6105536608521,-10.7046143396664,13.2791787085912,4.70064031662037
12,1,3651.9278960351,324.740973925502,2.47380944846092,1212.1804057664,87.916888554502,49.2518991887818,12.9258897899672,1.84958155216898,42.511492793305,4.49357578322773
12,2,3568.86273425046,263.897932046385,2.68054310679362,1096.94696194182,91.3616376777032,38.1804235934744,9.25244484973001,0.140742380402486,45.204888596611,4.32161721011326
12,3,3478.51425367371,255.024381100244,2.86450471395614,1023.50879611842,95.2058694723074,35.9090635459805,2.71980071533508,-1.7812477052472,50.8595057805472,4.17560532480901
12,4,3715.98719534898,232.188488569744,2.88741116822737,764.922918754442,93.5581483621208,34.9109622422471,0.312319583392905,-2.55198933679679,52.3874846771647,4.21767817540631
12,5,3926.11996756682,213.83382617002,2.7252287750165,603.127593731492,85.560269469464,34.3878280325566,0.0326820131207902,-3.83928244689251,49.3486963792021,4.30466089395858
12,6,3874.5161191673,216.230421424117,2.42518097480705,659.83687344323,75.8010581097434,33.0699000637603,0.0246717042131506,-9.06304282554892,41.6318480753181,4.34903929322044
12,7,3786.27731993158,218.816508549049,2.16538719410911,653.588708721028,67.7864582803851,31.9141525607215,0.0396076955602958,-13.6827724088961,33.2157695687362,4.33322339655889
12,8,3861.02924370493,210.341945144459,2.18114746959298,609.332521460606,63.8829698269273,30.869225159533,0.134438384056356,-12.4153009872298,29.5102236105843,4.23600990463004
12,9,3923.08781047168,204.341062952165,2.24590303028672,575.21393307886,63.5174507274994,30.016852933524,0.692412167468446,-12.0327615793145,27.4712629046532,4.11280135645449
12,10,3944.42803024691,180.007898923649,1.95022166451965,485.694962989089,63.9159346667212,27.0815323403001,1.99044032485117,-13.1286012083599,21.6634837128947,4.01747120583428
12,11,3991.5116245747,158.47594279161,1.62502595834416,426.873401296987,63.716853252221,24.3342281928177,2.6777131492178,-15.0712844555633,15.8914667565706,4.00688955711024
12,12,3933.27169720644,152.844126736425,1.66630689204162,404.472765437128,62.4574669900297,24.3973438219027,3.22004684602687,-12.062740185444,13.6539941391175,4.15952901330153
12,13,3874.1417216087,143.812818922981,1.73467817644702,378.63172528653,58.6023559447109,24.1749436344551,0.949344780732218,-8.50313611180526,11.7845534630186,4.40166028745603
12,14,3788.47732878488,136.456612468892,1.604509906823,444.184378425577,51.3962692933932,22.7682483941418,0.0491172707798241,-7.08607463998901,9.00363604189827,4.62843252751028
12,15,3679.78477493267,121.023032797087,1.58813745771087,503.538707417683,43.896925542335,20.6882255983031,0.00185903974415959,-5.29968352536135,7.25879372439116,4.73269556271241
12,16,3754.6426968734,114.368543131817,1.8409214499735,514.466067894188,40.743975545414,19.9561324191898,0.000545694567277756,-6.31729632838704,7.21212787914679,4.65648708624361
12,17,3810.57923698656,108.903118968761,2.08056819379395,503.84161084912,39.9920608662578,19.5155970294615,0.00276310409031598,-7.20378819639388,8.52290478714612,4.59471898469295
12,18,3805.62418933578,112.043339690553,2.12404498839193,351.448722654565,40.6120436235018,19.0723062904989,0.0875239761532646,-7.5267996734143,9.9554859887073,4.77839573258187
12,19,3813.05630860358,110.020077218637,1.96877262942701,260.199312301056,41.7046568515833,18.0590462790423,1.25990104277132,-7.61247945323829,10.9163894734277,4.95907256701134
12,20,3702.20675283832,94.2370029724526,2.02513800128609,317.292857328731,42.4056816407912,16.4529638804991,2.90573648286472,-7.73809379025082,10.9901285443049,4.86596650709448
12,21,3606.75306019884,80.1402324423768,2.18415400134156,389.170492856735,41.6676532991515,14.8328946285998,3.51549855073746,-7.4803896450158,11.2912871774628,4.67411863046707
12,22,3586.21729899065,92.2087570118898,2.22035572787676,429.65333208479,42.2388490439569,16.6626293556773,6.80170617324357,-8.48247981828947,12.1790989188805,4.55005870881681
12,23,3565.62140573949,102.8043897245,2.1863701652484,482.164229598906,44.5951585806607,18.4788737319943,7.94710072335446,-9.43459346721902,13.4157769183864,4.50805714688576
12,24,3568.04709327652,101.792032381358,2.05891698588249,388.992929390201,45.5517591535283,18.2879600611783,6.24057659925934,-9.88827812627357,13.8308523994731,4.59731390858723
12,25,3581.77778573189,100.471892802434,1.92683960738493,338.363659355836,45.1391148948087,18.2653588354867,4.55228642872575,-10.6384683377761,12.4446847349186,4.71795121218488
13,1,3620.12988022894,252.660991410496,2.82062487950841,1123.0609853843,88.1062998191562,34.1053676035321,11.2328604052381,-8.66060795875949,46.6630313495898,4.31955743346241
13,2,3490.1264489822,263.716641745208,2.9602259557503,1011.80936477854,92.6923199728271,36.4222587944095,8.02442351576728,-2.19615332950586,50.5905296610249,4.22959422321434
13,3,3219.3978814462,293.237994659178,3.14156213730492,914.315900934118,95.9197595010575,36.4119126876822,1.79852631733262,-2.90137990659997,56.8710679876278,4.11887604937503
13,4,3627.19797235641,233.923002406853,2.93206417597838,972.464377153826,91.724942753334,35.0123475541535,0.144329925570818,-3.05764733321134,55.1393856777094,4.27147278168265
13,5,3875.97435314468,182.866439417527,2.71580624118064,909.058519978477,85.1935620951055,34.2779582920749,0.00383376931999901,-5.10905382102041,50.1312644306108,4.43599586623054
13,6,3954.034669252,213.770183605419,2.31860484365448,702.957175169024,76.8903773972321,33.0267922694092,0.00899184728914652,-12.7481019727953,39.6502522127851,4.4809142746935
13,7,4129.85916797532,226.484048744284,2.0445438160032,534.4645053756,70.7221141633801,31.7048325391212,0.0136428346244865,-22.84095711444,30.6115587673122,4.46662246901639
13,8,3947.61332104383,213.581098645943,2.0047565022161,506.423547525806,68.0810417606959,31.1894551911357,0.163894341940296,-14.8139328977585,25.493321687714,4.27261647256489
13,9,3850.48715768049,210.535498227404,2.1214388045536,515.57261919394,66.6455904468779,30.8517848155536,0.95338896036328,-11.9285870255099,24.3261702147616,4.06989604845711
13,10,3963.81321545158,183.88334630009,1.8592777083691,597.494987727203,66.2435928661571,27.6069929024286,2.38577594030005,-14.467027680428,20.6841346614548,3.95542950806918
13,11,4193.83367329926,170.373313577853,1.6674298435522,632.795484895725,66.7876636505057,25.1329565603297,1.20066987556794,-20.4135133622905,17.9697271226899,3.89499424607091
13,12,3990.98377317744,157.985026560613,1.87618288057604,561.180223271962,64.7793632053226,25.554234277061,0.866600217310996,-14.5645285135859,16.4257236182947,4.05957665756819
13,13,3812.70809043314,147.410593404346,2.05219217862477,473.607316992123,60.6475617255464,27.6425605242678,0.245855770352708,-10.2291736704228,13.8784745941146,4.28568637647434
13,14,3791.80160859954,130.438740873175,1.85959590699901,521.761497410664,52.8407036343773,22.7019445108612,0.00917340140969592,-7.20770277221404,9.32884399129756,4.63817932921017
13,15,3707.86278141533,96.6193536195077,1.62142463709759,571.111259479878,44.1603286777875,17.5086340562835,0.000116768004425795,-0.742505620401879,6.81939322932162,4.91211685440344
13,16,3737.32448061226,114.727735699928,1.69999325072661,541.408026753909,41.4816356341117,20.4056832085289,0.00069408881455631,-5.04947346889594,7.96394210694059,4.74825869611797
13,17,3698.54011342209,118.024482676038,1.79699214915713,508.210439193552,41.2345085712024,23.1238845642579,0.0205494521175412,-6.43008667944094,10.1534706676034,4.56495518858267
13,18,3755.65586015808,110.961907972687,1.66107664657586,333.690830099115,40.6262396791454,19.8091405103777,0.168121862780203,-6.2174524627288,11.0093091189618,4.73291963557762
13,19,3742.85619529754,98.4029427245298,1.51432650291661,232.047551716866,39.7365877814265,17.8848208074427,0.9550100359368,-4.44439448832038,10.1338337426642,4.92838323125006
13,20,3650.89052825634,91.3852541429247,1.81291843980381,353.728478614698,39.9273569822227,16.0961109081479,2.60166784373484,-5.77012628998284,8.80135939141117,4.83518928268997
13,21,3445.93787475886,63.570837426539,2.09950544417259,484.186303968319,39.7494080789686,11.3737987294249,3.75412544011945,-1.81084083613616,8.09551816995828,4.67558172397468
13,22,3542.57046629145,98.6166936596734,2.20739277465875,528.915324844872,41.3742026085892,16.8921070341264,8.69575775203243,-7.79831258694403,10.5271033536355,4.53709954059411
13,23,3513.44086161424,130.844602174967,2.11084805429024,593.298835475978,43.885282829406,21.4530196376012,5.65702702393606,-10.2335253906895,11.8521630062365,4.44419244207169
13,24,3571.61632358078,112.386906917437,1.97536510440527,458.162112620463,45.7716702721077,19.1747074120281,6.8593793795071,-10.7937920362293,11.8532458748058,4.59014836861741
13,25,3702.36843424054,106.104342398915,1.76027872242039,381.603340424844,46.4455086205483,18.8796291167005,4.39553610647695,-14.8394063143829,10.04405076839,4.7493172144284
14,1,3482.5949872444,237.387143205968,2.67160740412414,1133.21777485777,89.6777840709876,36.390677415878,12.5089367273966,1.409190523799,46.1598433267703,4.26545014438418
14,2,3550.2334226905,237.318181754819,2.75757298386989,951.722192354694,90.0345928336482,35.6709898271986,10.1644161135313,1.49624274169367,49.9159167783673,4.26423599996529
14,3,3606.88305424208,232.95538504507,2.84634985143245,713.017699022363,89.9888372381065,34.6973244773321,4.21894900463679,1.12557579556927,50.7197398156137,4.29922963868298
14,4,3767.02430391753,224.972949926274,2.62447855032588,808.287320281843,86.8093242686994,34.870154048963,0.668551725650667,-0.427088634286825,44.9102641329294,4.41111654609665
14,5,3928.1953613785,213.415055475284,2.38028733179237,881.099876780295,83.0081505673132,34.7380320634009,0.0928286980929438,-1.41593924190181,37.7900248486562,4.53113664497417
14,6,3975.10965720956,219.254111260888,2.25613699733013,749.755756890241,80.3069057780313,33.7521623906319,0.106400314903603,-7.10279475554639,34.0045979008654,4.55027489250136
14,7,4034.75279318597,225.893138490671,2.17365115784747,699.608422776594,78.969336816552,33.0244550113176,0.280241430866464,-12.2400563925466,31.436902755324,4.46496419547671
14,8,3923.84185989888,222.336299453983,2.00482078977724,656.280554034147,78.4421440459804,32.5533394011391,1.1159324172694,-10.7239899943385,28.4922559496916,4.25654579285785
