,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,7.470754309530257e-07,1.2991644620573704e-06,1.3856739602465716e-06,1.0624516797102172e-06,6.210766855881897e-07,6.767380426825158e-07,1.0393911380942409e-06,1.0839852565611536e-06,7.452421768705365e-07,4.215927387481883e-07,3.611981528144295e-07,4.6432877452014385e-07,5.243115521064755e-07,5.107531614482613e-07,4.2409778780503394e-07,6.467193289348046e-07,1.239486073021064e-06,1.5671525769708972e-06,1.7130211277202245e-06,1.7737873696415293e-06,1.7027714680745153e-06,1.4883882793480282e-06,1.0575352956074552e-06,6.736037586301329e-07,3.2012237422312946e-07
11,1.2327479444286217e-06,1.9993096896840883e-06,1.798889612703918e-06,1.2416317404442407e-06,7.68139872896893e-07,6.896163100159682e-07,9.013914464747721e-07,1.0710727069293928e-06,9.323773976989779e-07,5.078826624128164e-07,2.2386649331550232e-07,2.370364874891564e-07,4.256094699817134e-07,5.930163581618609e-07,5.921980322161e-07,8.489334335630976e-07,1.568519276705275e-06,2.1261500991851224e-06,2.307016090711765e-06,2.358745554837758e-06,2.1658969766091183e-06,1.7134487442419427e-06,1.095760180250044e-06,6.732334002031389e-07,2.966144902421531e-07
12,1.6402494517761658e-06,2.578898786135729e-06,2.009441204001294e-06,1.1331147097870352e-06,7.311396574302041e-07,6.456905206686358e-07,8.008423430729826e-07,1.128936547856605e-06,1.122792444215031e-06,6.817911612057604e-07,3.0566228277788003e-07,2.82157991994042e-07,5.535715068294785e-07,7.460878600439798e-07,6.761019216160312e-07,7.911453607212578e-07,1.473355940102159e-06,2.272116034264869e-06,2.6629518288417974e-06,2.8170484184769587e-06,2.5239483199959106e-06,1.979676340513514e-06,1.4901236616487486e-06,1.148245226882545e-06,5.829731582264479e-07
13,1.8814139687385595e-06,2.8995791868678393e-06,2.2165224953485814e-06,1.1759709460300662e-06,7.523096972366043e-07,6.128640361768988e-07,7.345108817636376e-07,1.0962733906620458e-06,1.041919921739608e-06,7.092478233896105e-07,5.017467182517284e-07,4.88582473957074e-07,6.950068158617222e-07,6.767428712823657e-07,4.2937304308272607e-07,4.516045347981599e-07,9.69185283415856e-07,1.6342015234675153e-06,2.165266081838347e-06,2.582628075404494e-06,2.386376212035905e-06,1.9747930713539387e-06,1.8363766556879443e-06,1.6823616910347313e-06,9.410236987305727e-07
14,2.165590897248008e-06,3.181152559812668e-06,2.490674855242508e-06,1.46192799986082e-06,1.0156424576072403e-06,6.992751439763678e-07,6.402541958450261e-07,8.623563534820973e-07,7.572862158195726e-07,5.53744506206997e-07,5.557358732684591e-07,6.93144439564051e-07,9.223378866197625e-07,6.793103162685327e-07,2.7309012960312686e-07,3.225575979679366e-07,7.256927923117262e-07,1.1150128237676852e-06,1.681553879692633e-06,2.369349736842857e-06,2.3580739763538073e-06,1.844991182646646e-06,1.6002231449017763e-06,1.556820649563413e-06,9.874476824297452e-07
15,2.2172611233148295e-06,3.0704888647382353e-06,2.444528505610028e-06,1.6109911177298895e-06,1.2060468384874055e-06,7.399724344494846e-07,4.7321387139132266e-07,5.295744809118746e-07,4.679848137565118e-07,3.742187077306261e-07,5.003863325715343e-07,7.236953393026257e-07,8.98407045582033e-07,6.179513374912727e-07,3.0431046812556687e-07,5.17385003712026e-07,9.344143108435573e-07,1.167900290723003e-06,1.6721137512983905e-06,2.3983923961276366e-06,2.5439889258369453e-06,1.8868397520064017e-06,1.2882878767355072e-06,1.1743639124277316e-06,8.635844991207672e-07
16,1.698109607486036e-06,2.426063053491239e-06,2.1372890296056364e-06,1.5379441881489653e-06,1.0808672755834296e-06,6.678569650131441e-07,4.037613356891512e-07,3.5883619537304503e-07,3.555603537846815e-07,4.1359831435123166e-07,6.608218476260511e-07,7.352543972325645e-07,6.283258305252701e-07,4.255108133478713e-07,3.8354237831016383e-07,7.105966587403247e-07,1.0602135330616425e-06,1.2609378456637198e-06,1.6258360695140997e-06,2.044122617435225e-06,2.255569068506541e-06,1.8728764915804495e-06,1.3147013574808733e-06,1.0802606037364513e-06,7.924160873028489e-07
17,1.2090609783052433e-06,1.9932694233300563e-06,2.0229679411147776e-06,1.5553799151822369e-06,1.029226948553926e-06,6.875752952904125e-07,5.220963047344492e-07,4.2524043394494143e-07,4.3647567098085655e-07,5.704235865278958e-07,8.476670185879395e-07,8.080952703223593e-07,5.130183184708624e-07,3.6060287863457125e-07,4.7196852813421784e-07,6.811451710467761e-07,8.552898153729288e-07,1.1154957166747616e-06,1.396805703204832e-06,1.5790559317861262e-06,1.772567742103453e-06,1.660382742059403e-06,1.3868165930586167e-06,1.135901350921937e-06,7.502891129370804e-07
18,1.3136490369475756e-06,2.223313040024519e-06,2.198095356061441e-06,1.5634759550641253e-06,9.847623014384268e-07,6.822891508498606e-07,5.788515050713385e-07,5.1076264192368e-07,5.694413077834918e-07,7.227306941837239e-07,8.799014029003085e-07,7.802256197288168e-07,5.545227416169789e-07,5.396084403155374e-07,7.199029677849812e-07,8.302803471057741e-07,9.22034243459583e-07,1.146562730481264e-06,1.302406466440849e-06,1.4720862917509572e-06,1.6463954228017986e-06,1.490983145007007e-06,1.2909717931428827e-06,1.0481534383795718e-06,6.329268391218332e-07
19,1.9546520003529803e-06,3.1100932565009e-06,2.7976179582259963e-06,1.7007853375241753e-06,9.445718812102975e-07,6.420878795254774e-07,4.970935572028931e-07,4.5400700935523363e-07,6.347408742659736e-07,9.390451858244974e-07,9.95816824697718e-07,7.677490695621714e-07,6.538131172621707e-07,8.324095923686366e-07,1.0626282843864165e-06,1.1750302364935635e-06,1.2805167930814946e-06,1.4126978671029925e-06,1.3671251624089551e-06,1.3466526447246834e-06,1.536949473169439e-06,1.611682066046667e-06,1.4506916986657229e-06,1.0463081345328165e-06,5.481532146878905e-07
20,2.4385300413691357e-06,4.0145034197902556e-06,3.850735923283222e-06,2.397094269381182e-06,1.1734398890583246e-06,6.99657830381038e-07,5.381350130694524e-07,5.023776241137261e-07,6.974368895821621e-07,1.024468700789048e-06,1.0069820122630294e-06,7.331942478907528e-07,6.396552948604618e-07,8.071694440977415e-07,1.0399911734533185e-06,1.1630509292394443e-06,1.2529642259167167e-06,1.3715290044726061e-06,1.3159017814620594e-06,1.2248251570090516e-06,1.5684322322644777e-06,2.0866388037251757e-06,2.0051553328025045e-06,1.39911085199808e-06,7.313563549360734e-07
21,2.5708119723005453e-06,4.456965681901891e-06,4.626373762920893e-06,3.0008255691019087e-06,1.3376245625236939e-06,7.875834476390526e-07,7.419697185420434e-07,6.670644347054593e-07,6.8194470198472e-07,7.999539924371492e-07,6.839808282416977e-07,4.646949595130124e-07,4.085499033273359e-07,4.706955737676617e-07,6.488807890920514e-07,8.438457987959147e-07,1.0308010546247261e-06,1.2537751423383772e-06,1.2900212206420584e-06,1.4078674825924738e-06,2.0316303369084273e-06,2.560427061866679e-06,2.3553044784467994e-06,1.7484348925345746e-06,9.84849688773889e-07
22,2.690362750395851e-06,4.652754444791447e-06,4.7875455196773485e-06,3.2594059034238023e-06,1.713036169678867e-06,1.1142694612061968e-06,9.379881898049244e-07,6.418262329424793e-07,4.856733761365683e-07,4.953180275230892e-07,3.989059564664563e-07,2.7817188766068525e-07,2.6848962295106357e-07,3.1507898645851885e-07,5.584649105391386e-07,8.962118663266365e-07,1.1031153893203403e-06,1.3419218935362946e-06,1.4680865855906525e-06,1.7268196646445206e-06,2.451006418084472e-06,2.7825395495657988e-06,2.421397578551373e-06,1.8706105012969113e-06,1.0671558269761777e-06
23,2.533918387473738e-06,4.4014316678847044e-06,4.596217363351521e-06,3.7107310972949466e-06,2.6889285208908037e-06,1.8009325310130082e-06,1.1945667086808122e-06,6.393818357869915e-07,4.673560108762663e-07,5.906224358337996e-07,5.803163701006641e-07,4.893410062827306e-07,4.3239135973836437e-07,4.172790060570744e-07,7.021975429180997e-07,1.1213014025704352e-06,1.3413074058440483e-06,1.6444435213225045e-06,1.8719540879465653e-06,1.9082183211476604e-06,2.1895050052740615e-06,2.3465616573890416e-06,1.975949025540653e-06,1.4501362212996325e-06,8.048072589453694e-07
24,2.416718286456972e-06,4.238635545169267e-06,4.662490794142827e-06,4.28111997507475e-06,3.5361624933554865e-06,2.445045905247134e-06,1.578914357246371e-06,9.439148965590415e-07,7.427373257632273e-07,8.856304985591978e-07,8.964518174544307e-07,8.744982529092555e-07,8.233127751258861e-07,6.332907256475277e-07,7.837435436250104e-07,1.1992818827411746e-06,1.496316984475582e-06,1.8385407401267539e-06,1.9941299019707167e-06,1.7299530826229273e-06,1.5212692935254648e-06,1.5083126520731838e-06,1.291357169028191e-06,9.332689341320443e-07,4.997596332043218e-07
25,2.6449509235063013e-06,4.399713052370627e-06,4.698279138564209e-06,4.154671439851342e-06,3.3598547792064e-06,2.4458909550124023e-06,1.6406270062431706e-06,1.146205864063261e-06,9.7179749498535e-07,9.603420298933373e-07,8.775421985610163e-07,9.602135832662203e-07,1.029891509853691e-06,7.954559067823147e-07,8.401965676463194e-07,1.153689910555454e-06,1.4139325726822797e-06,1.6312735654071557e-06,1.6284736845321186e-06,1.4013042579129983e-06,1.1693599077678048e-06,1.0837162520344886e-06,1.0496715267578414e-06,8.799122150618483e-07,4.609360304329471e-07
26,2.7546564119845954e-06,4.2771994870072665e-06,4.265128526038913e-06,3.521774567593471e-06,2.702593647016374e-06,2.0329097637476023e-06,1.4299333596656386e-06,1.0501261218908145e-06,9.292722162825435e-07,8.226554300774558e-07,6.231708142865097e-07,6.423662377279281e-07,7.681850720264826e-07,7.375643466209347e-07,7.980381430494979e-07,9.778654420316307e-07,1.2173180533539547e-06,1.3758997193177642e-06,1.3702382094662963e-06,1.323740310419751e-06,1.077710370604485e-06,8.194492494904948e-07,8.875407482968055e-07,8.929451261450551e-07,5.00879314970698e-07
27,2.604927367416751e-06,3.930735264933909e-06,3.723268742900116e-06,2.9460966670289642e-06,2.1953658023857346e-06,1.6474337484907848e-06,1.3332226058593922e-06,1.1022334346444972e-06,8.086065306962463e-07,5.535798806296055e-07,4.135923050481184e-07,4.006220895636586e-07,5.074703617113272e-07,7.043819514658433e-07,8.180465640617973e-07,9.127866306833026e-07,1.1241571305819664e-06,1.2826227337866814e-06,1.3750660096215193e-06,1.4081872983439013e-06,1.0110658330101735e-06,5.251931228633429e-07,5.165996247317598e-07,5.873223791576243e-07,3.68628330038446e-07
28,2.4925691216569085e-06,3.7245573491581348e-06,3.4523564070638406e-06,2.7624894443378087e-06,2.2306660917729006e-06,1.771432842411256e-06,1.5896902681305384e-06,1.4651469537482976e-06,9.29313259558344e-07,5.421210532284337e-07,5.950774347304038e-07,6.83558729154002e-07,7.68580073294042e-07,1.1075227898782827e-06,1.218865815348031e-06,1.1061925720012522e-06,1.1965922851965601e-06,1.2758891603946176e-06,1.3728730586861919e-06,1.4932894101863793e-06,1.0898544227968225e-06,4.875198409233157e-07,3.564450255928941e-07,4.274590431090591e-07,3.1706861823377504e-07
29,2.2299293803778634e-06,3.3909242254714667e-06,3.446445089603642e-06,3.2548623475948897e-06,3.0080734912410513e-06,2.596107293263516e-06,2.295553160636885e-06,1.8991424782174315e-06,1.1792124482311582e-06,8.438250842214259e-07,1.0192029424969553e-06,1.1765117049943707e-06,1.246282264532055e-06,1.6036115211789064e-06,1.7336981685806135e-06,1.4440626636375264e-06,1.3496195381846152e-06,1.2652848115429067e-06,1.259335511560743e-06,1.471364357886164e-06,1.2401890533849356e-06,6.385888547051378e-07,3.8448800878652917e-07,4.2433410717233183e-07,3.220254495546486e-07
30,1.9396204605318847e-06,3.0140807035415396e-06,3.3948997699322553e-06,3.764613772338424e-06,3.6291807297553317e-06,2.998155461173092e-06,2.4600613608974166e-06,1.772664110161501e-06,1.1167739964469534e-06,9.949479049375815e-07,1.1281789950594177e-06,1.2643311555136083e-06,1.427182939985752e-06,1.6731625686356742e-06,1.7305699373333931e-06,1.4240085837349116e-06,1.201336536483263e-06,1.0491129462323828e-06,1.104304039888708e-06,1.3625051018397646e-06,1.2309606524148695e-06,7.456373286491358e-07,3.9186766782756663e-07,2.809022435578212e-07,1.7797089654902796e-07
31,2.0499923662378387e-06,3.161736200883382e-06,3.4647429834588553e-06,3.900478278597819e-06,3.605664795119347e-06,2.50767961128138e-06,1.7954205717655121e-06,1.2096152019318334e-06,8.401626868968954e-07,9.385091068846582e-07,9.737296851464102e-07,1.0602581785437544e-06,1.3800012821867791e-06,1.503667409406984e-06,1.3313910918392215e-06,9.981795518299304e-07,7.235144557347624e-07,5.842805011587887e-07,8.204244932755704e-07,1.1451943217072802e-06,9.709587001834773e-07,5.980057979888245e-07,3.192125145465292e-07,1.8701099248696033e-07,9.89203777531099e-08
32,2.2357354308619314e-06,3.449094572794212e-06,3.768747422776647e-06,4.138944674395769e-06,3.651484542212163e-06,2.244253841835145e-06,1.4292272771879714e-06,1.1038978617947343e-06,9.945034664112904e-07,1.099555273160439e-06,1.0288004079369735e-06,1.0648057933924237e-06,1.2966620383492147e-06,1.2333776597241004e-06,9.842884527186845e-07,7.435118833157539e-07,5.136073523483332e-07,3.4639852012527624e-07,5.388131688836147e-07,7.984917692642868e-07,6.032485418085215e-07,3.104148128263103e-07,2.0117295117220654e-07,2.2887565605340875e-07,1.6548066741985328e-07
33,2.0556729385411176e-06,3.2336194310902993e-06,3.8223586017759585e-06,4.159512375582911e-06,3.714041151086011e-06,2.598981233896166e-06,1.798040975060762e-06,1.5274667656971473e-06,1.3808631692815492e-06,1.2519363210686238e-06,1.1421802833128802e-06,1.1150724396413058e-06,1.105073238703758e-06,1.0180230952618849e-06,9.375715831711982e-07,8.607676386617363e-07,6.494958417409943e-07,4.137334933757081e-07,4.0495738773052096e-07,4.591132210857306e-07,2.91789245227275e-07,1.259535745045905e-07,1.5206460407142182e-07,3.097927795858299e-07,2.7808009946559554e-07
34,2.2587144522549844e-06,3.5430763590909683e-06,4.033851221629393e-06,4.0370279390809716e-06,3.8007183562537215e-06,3.230497015325395e-06,2.4290258969991244e-06,2.0421822540700106e-06,1.6440128077671673e-06,1.2567685961907512e-06,1.1915526177589522e-06,1.093810901176954e-06,9.746052678286243e-07,1.1023554850353524e-06,1.1744641705228506e-06,1.1122013379472984e-06,8.463022424252745e-07,5.640948519302726e-07,3.886969738059802e-07,3.047710931568993e-07,1.9668506469801556e-07,1.4686387779781865e-07,2.1929635765049206e-07,3.6245618087719885e-07,3.3513618909958557e-07
35,2.721049195891191e-06,4.173444202793369e-06,4.325742749808481e-06,4.126656525095368e-06,4.17362880844689e-06,3.820142371753982e-06,2.8966614235513605e-06,2.3515836725216195e-06,1.788740947870961e-06,1.366703576934319e-06,1.409363925399996e-06,1.2573255835704659e-06,1.0055127318321146e-06,1.1050829021426052e-06,1.1679442406811894e-06,1.0949620615859255e-06,8.786808935878935e-07,6.791893206515409e-07,4.3526320700022624e-07,2.8575941601224734e-07,3.117888681250659e-07,4.1925280247676483e-07,4.732363334890308e-07,4.4001403254707073e-07,3.0686168371613105e-07
36,2.4588238428852553e-06,3.8578171465113935e-06,4.0755306379129646e-06,3.905547314073923e-06,3.859600056572445e-06,3.6171354229647146e-06,3.105453855491276e-06,2.6539464077314845e-06,1.899559812850833e-06,1.2803107300599337e-06,1.2522420604954185e-06,1.2365384011069699e-06,1.076633773595158e-06,1.0475377454753466e-06,1.0245531798068065e-06,9.61100641068981e-07,8.850284031323583e-07,9.234490527794392e-07,7.90625634468445e-07,5.827824615071556e-07,6.720799013395743e-07,8.49338507282203e-07,8.41191516416469e-07,6.422275723019533e-07,3.1946432880226123e-07
37,1.8963545797682132e-06,3.29638917040205e-06,3.894911679978886e-06,3.6138657432433684e-06,3.0957475881456733e-06,2.878792941453766e-06,2.810876596973262e-06,2.600732335584704e-06,1.9089266654004913e-06,1.2107709071200012e-06,1.0342862277844485e-06,1.1474931755788337e-06,1.1681306683615998e-06,1.0453698830067438e-06,9.466982406131383e-07,9.590708088591104e-07,1.0469365843632867e-06,1.2587449688539924e-06,1.2161597219370495e-06,9.036037389262564e-07,9.248986471415058e-07,1.1177068701467847e-06,1.1403582201017996e-06,8.77563498121104e-07,4.027625210460614e-07
38,1.595634426161032e-06,3.047259925475168e-06,3.846314076192834e-06,3.529272485611839e-06,2.938112993376186e-06,2.6534116527739584e-06,2.3372949157262815e-06,2.0449004512987593e-06,1.6881660010715222e-06,1.4356845945139515e-06,1.4610490383006773e-06,1.6245160940922542e-06,1.6681300745440586e-06,1.3992583807284787e-06,1.0830997762041145e-06,1.006413124264169e-06,1.1395264186179893e-06,1.303090264452795e-06,1.1940342982102042e-06,9.285315851328032e-07,1.033475339495444e-06,1.3815452250646533e-06,1.519555859639828e-06,1.2214909417406265e-06,5.784182694146526e-07
39,1.1604473790574142e-06,2.4388727708985615e-06,3.324025520526111e-06,3.516994605274355e-06,3.6061843294053193e-06,3.4771108927473603e-06,2.7874054138980517e-06,2.2381444568237625e-06,1.8915577631533964e-06,1.865111119243762e-06,2.2261135636433816e-06,2.680307456029488e-06,2.808822206456272e-06,2.405449680713156e-06,1.8603759325606595e-06,1.5269669204193144e-06,1.5339012895674616e-06,1.504911267231349e-06,1.1874685591881195e-06,1.140342997296693e-06,1.651146387195514e-06,2.3841448348616904e-06,2.6677315618317384e-06,2.2630297978580378e-06,1.1345750546325295e-06
40,1.052701201258536e-06,2.2126450689139056e-06,2.918442436066616e-06,3.3596251922598302e-06,3.905018526742262e-06,4.12201985397743e-06,3.6864392916837384e-06,3.133171406584864e-06,2.516557752041834e-06,2.3804093440353324e-06,2.907668008943455e-06,3.591801242004488e-06,3.749499647146657e-06,3.3547488186817634e-06,2.9917543029337055e-06,2.8078315204265146e-06,2.8227998662068578e-06,2.5012995604762165e-06,1.8675791103174349e-06,1.9150424467665397e-06,2.83287107884183e-06,4.102507592769976e-06,4.473068468188461e-06,3.651173039594191e-06,1.8418198958639958e-06
41,1.5474984291140773e-06,3.0231789797835718e-06,3.4201859546347393e-06,3.251084658383325e-06,3.344359267642714e-06,3.691928623611093e-06,3.88244843826242e-06,3.741077161684423e-06,3.238732320282649e-06,3.0950699785000967e-06,3.702863990801317e-06,4.456615465303481e-06,4.4076707268100295e-06,3.886830479542636e-06,3.807615706794386e-06,4.040441415060604e-06,4.117276432891639e-06,3.585199156672461e-06,2.9521639505872e-06,2.9736192887396117e-06,4.001685347322299e-06,5.549316643234748e-06,5.814557930137575e-06,4.546097927980932e-06,2.4122562890812346e-06
42,1.9066132059144714e-06,3.7422382778982244e-06,4.046689542370239e-06,3.3408448799248767e-06,3.168392013702676e-06,3.4674161130958023e-06,3.6893743646848985e-06,3.6824920521977613e-06,3.526939287948606e-06,3.705068208932187e-06,4.73455448496805e-06,5.860355002666732e-06,5.665574500916969e-06,4.687917013066503e-06,4.329611057823006e-06,4.55778359374193e-06,4.683692773518802e-06,4.264047366012484e-06,3.879533335766055e-06,3.860162895249123e-06,4.7028978164964105e-06,5.95599427231342e-06,6.062126285973534e-06,4.98209410826476e-06,2.990758605890926e-06
43,1.8241401060925223e-06,3.4748594450449954e-06,3.895479981749292e-06,3.6482610159784954e-06,3.947550817121689e-06,4.060805777854329e-06,3.696721081179801e-06,3.391628310616348e-06,3.2856786190416844e-06,3.6221611304526185e-06,4.9117305027932225e-06,6.308043847793459e-06,6.488218507038362e-06,5.723845500179696e-06,5.069551193383551e-06,5.060466225312559e-06,5.467328730255732e-06,5.317162080292153e-06,4.8164210133753364e-06,4.671359466755608e-06,5.139984771535149e-06,5.73335733629909e-06,5.7216667945926455e-06,5.079322245561359e-06,3.2206479677037672e-06
44,1.665358970039965e-06,2.7499020821777688e-06,3.21046625768957e-06,3.932414868380098e-06,4.717771111038048e-06,4.35515917432662e-06,3.4931738579245494e-06,3.0443089957302753e-06,2.895042813059078e-06,3.1488596489461407e-06,4.249477828901226e-06,5.73769658844675e-06,6.547322322721865e-06,6.432824553976826e-06,5.963202288869015e-06,5.829867946889568e-06,6.3231810754507434e-06,6.4055753820628625e-06,5.851336282995902e-06,5.4986025983493025e-06,5.457001431781308e-06,5.511299424545224e-06,5.299907916747358e-06,4.550119572763846e-06,2.7269775801703064e-06
45,1.3804617923784525e-06,2.04413369374821e-06,2.538370220086397e-06,3.8665745245105075e-06,4.845186173933871e-06,4.15717147364695e-06,3.225729910382288e-06,2.8877867184174835e-06,2.7343141255852177e-06,2.7785642053035313e-06,3.5761105074034817e-06,5.223260951379314e-06,6.335569118708487e-06,6.20752171691762e-06,5.880889273263635e-06,5.904947944730492e-06,6.4732969749897095e-06,6.935109296761558e-06,6.790240423604593e-06,6.256648482969696e-06,5.593152029802729e-06,5.095936576501488e-06,4.586062213987862e-06,3.5300362999975534e-06,1.9017258708649487e-06
46,9.503662884997543e-07,1.5408294136290744e-06,2.1666676584297372e-06,3.3863173524210185e-06,4.291698855260383e-06,3.7164750627609785e-06,2.9690114339515235e-06,2.8069871707541497e-06,2.7178864240790855e-06,2.6242254535498033e-06,3.058785328532091e-06,4.520990263199678e-06,5.545303716761032e-06,5.161055685341648e-06,4.88517932269392e-06,5.185876354284714e-06,5.877162356500268e-06,6.6446629425362275e-06,7.042205254294704e-06,6.587955076049548e-06,5.436154749165702e-06,4.289515045301379e-06,3.6699021119508838e-06,2.833570918528621e-06,1.4570528083820166e-06
47,7.873570259720357e-07,1.4802418337618475e-06,2.116414173253647e-06,2.862329369695425e-06,3.4056891679961476e-06,3.0182129217678717e-06,2.4978657704510022e-06,2.3910009385185174e-06,2.287523600190335e-06,2.2383466637430666e-06,2.56197172127913e-06,3.6470723413718057e-06,4.261251780575174e-06,3.926170200145624e-06,4.010563224897256e-06,4.365509003938504e-06,4.682838279297469e-06,5.203295497376705e-06,5.802648295924285e-06,5.77671562692686e-06,4.971241736272597e-06,3.890641862038918e-06,3.378597716104361e-06,2.865957575466211e-06,1.5356642329117486e-06
