"x"	"y"	"swp"
322.5	82.5	-0.385327511904763
327.5	82.5	-0.38317486904762
332.5	82.5	-0.383088202380953
337.5	82.5	-0.381826896825398
342.5	82.5	-0.31835132936508
347.5	82.5	-0.383611916666667
352.5	82.5	-0.292741670634921
357.5	82.5	-0.301179051587302
362.5	82.5	-0.307173031746032
367.5	82.5	-0.291907130952381
372.5	82.5	-0.298495043650794
377.5	82.5	-0.296287261904762
382.5	82.5	-0.267916309523809
387.5	82.5	-0.315010142857143
392.5	82.5	-0.295439686507937
397.5	82.5	-0.303374091269841
402.5	82.5	-0.291335162698413
407.5	82.5	-0.22801201984127
412.5	82.5	-0.277815146825397
417.5	82.5	-0.196425900793651
422.5	82.5	-0.196425900793651
427.5	82.5	-0.267883400793651
432.5	82.5	-0.20668798015873
437.5	82.5	-0.21624348015873
442.5	82.5	-0.168913587301587
447.5	82.5	-0.153216587301587
452.5	82.5	-0.154080170634921
457.5	82.5	-0.151359123015873
462.5	82.5	-0.145544011904762
467.5	82.5	-0.163860186507937
472.5	82.5	-0.164973158730159
477.5	82.5	-0.143983087301587
482.5	82.5	-0.144962511904762
487.5	82.5	-0.144564634920635
492.5	82.5	-0.14285576984127
497.5	82.5	-0.148213123015873
502.5	82.5	-0.141757603174603
507.5	82.5	-0.194112849206349
512.5	82.5	-0.204632523809524
517.5	82.5	-0.20668798015873
522.5	82.5	-0.199429761904762
527.5	82.5	-0.22681596031746
532.5	82.5	-0.22681596031746
537.5	82.5	-0.224715666666667
542.5	82.5	-0.22762076984127
547.5	82.5	-0.222651976190476
552.5	82.5	-0.226316662698413
557.5	82.5	-0.226245666666666
562.5	82.5	-0.226948166666666
567.5	82.5	-0.192766206349206
572.5	82.5	-0.143966988095238
577.5	82.5	-0.138428420634921
582.5	82.5	-0.193021658730159
587.5	82.5	-0.191766103174603
592.5	82.5	-0.191020825396825
597.5	82.5	-0.22348046031746
602.5	82.5	-0.216091535714286
607.5	82.5	-0.258317956349206
612.5	82.5	-0.248773634920635
617.5	82.5	-0.234409746031746
622.5	82.5	-0.213323734126984
627.5	82.5	-0.233847138888889
632.5	82.5	-0.260567111111111
637.5	82.5	-0.254976023809524
642.5	82.5	-0.208049579365079
647.5	82.5	-0.213073551587301
652.5	82.5	-0.223750150793651
657.5	82.5	-0.198024115079365
662.5	82.5	-0.198692075396825
667.5	82.5	-0.143875123015873
672.5	82.5	-0.145300067460317
677.5	82.5	-0.143910876984127
682.5	82.5	-0.211064674603174
687.5	82.5	-0.213801226190476
692.5	82.5	-0.242076293650794
697.5	82.5	-0.237384753968254
702.5	82.5	-0.237135753968254
707.5	82.5	-0.189646313492063
712.5	82.5	-0.151007115079365
717.5	82.5	-0.150684583333333
722.5	82.5	-0.146592857142857
727.5	82.5	-0.138475341269841
732.5	82.5	-0.143137662698413
737.5	82.5	-0.138372531746032
742.5	82.5	-0.141569083333333
747.5	82.5	-0.146076583333333
752.5	82.5	-0.13782323015873
757.5	82.5	-0.145633154761905
762.5	82.5	-0.13724771031746
767.5	82.5	-0.145424757936508
772.5	82.5	-0.151352952380952
777.5	82.5	-0.16770371031746
782.5	82.5	-0.171059805555555
787.5	82.5	-0.184047691558442
792.5	82.5	-0.179435481240981
797.5	82.5	-0.178888993145743
802.5	82.5	-0.179789615079365
807.5	82.5	-0.186489591269841
812.5	82.5	-0.186489591269841
817.5	82.5	-0.176763158730159
822.5	82.5	-0.176310357142857
827.5	82.5	-0.194353972222222
832.5	82.5	-0.193437722222222
837.5	82.5	-0.196281773809524
842.5	82.5	-0.222863496031746
847.5	82.5	-0.216293829365079
852.5	82.5	-0.172937563492064
857.5	82.5	-0.179055150793651
862.5	82.5	-0.272662924603175
867.5	82.5	-0.17783273015873
872.5	82.5	-0.173019813492063
877.5	82.5	-0.249812615079365
882.5	82.5	-0.252740011904762
887.5	82.5	-0.274014412698413
892.5	82.5	-0.334412341269841
897.5	82.5	-0.273189130952381
902.5	82.5	-0.295025567460317
907.5	82.5	-0.312879277777778
912.5	82.5	-0.320337341269841
917.5	82.5	-0.305798698412698
922.5	82.5	-0.332826746031746
927.5	82.5	-0.362743297619048
932.5	82.5	-0.362743297619048
937.5	82.5	-0.400824845238096
942.5	82.5	-0.381459293650794
947.5	82.5	-0.39947180952381
952.5	82.5	-0.382459912698413
957.5	82.5	-0.295360333333333
962.5	82.5	-0.289133476190476
967.5	82.5	-0.289133476190476
972.5	82.5	-0.290460206349206
977.5	82.5	-0.301559424603174
982.5	82.5	-0.301559424603174
987.5	82.5	-0.32534101984127
992.5	82.5	-0.59116276984127
997.5	82.5	-0.593293007936508
2.5	87.5	-0.162763642857143
7.5	87.5	-0.163570761904762
12.5	87.5	-0.158358178571429
17.5	87.5	-0.159260071428571
22.5	87.5	-0.144242928571429
27.5	87.5	-0.244696753968254
32.5	87.5	-0.244841753968254
37.5	87.5	-0.224193170634921
42.5	87.5	-0.251023408730159
47.5	87.5	-0.239131281746032
52.5	87.5	-0.225807623015873
57.5	87.5	-0.146692527777778
62.5	87.5	-0.140999369047619
67.5	87.5	-0.218077484126984
72.5	87.5	-0.198375781746032
77.5	87.5	-0.14978055952381
82.5	87.5	-0.191186095238095
87.5	87.5	-0.23109823015873
92.5	87.5	-0.210970087301587
97.5	87.5	-0.214301670634921
102.5	87.5	-0.213920647907648
107.5	87.5	-0.29972025
112.5	87.5	-0.29972025
117.5	87.5	-0.341767420634921
122.5	87.5	-0.41299667857143
127.5	87.5	-0.409541944444445
132.5	87.5	-0.417012857142858
137.5	87.5	-0.41686930952381
142.5	87.5	-0.272690265873016
147.5	87.5	-0.248918055555555
152.5	87.5	-0.141775742063492
157.5	87.5	-0.220810357142857
162.5	87.5	-0.243077571428571
167.5	87.5	-0.235099575396825
172.5	87.5	-0.247769654761905
177.5	87.5	-0.283746186507936
182.5	87.5	-0.286604297619047
187.5	87.5	-0.342365115079365
192.5	87.5	-0.379274404761905
197.5	87.5	-0.354535222222223
202.5	87.5	-0.353709964285714
207.5	87.5	-0.350169944444445
212.5	87.5	-0.347778698412699
217.5	87.5	-0.352700142857143
222.5	87.5	-0.350774654761905
227.5	87.5	-0.351700535714286
232.5	87.5	-0.349144694444445
237.5	87.5	-0.352295464285715
242.5	87.5	-0.351502150793651
247.5	87.5	-0.352364940476191
252.5	87.5	-0.356548690476191
257.5	87.5	-0.355881626984127
262.5	87.5	-0.351418567460318
267.5	87.5	-0.34012882936508
272.5	87.5	-0.335404781746032
277.5	87.5	-0.335404781746032
282.5	87.5	-0.328740936507937
287.5	87.5	-0.33490682936508
292.5	87.5	-0.327803031746032
297.5	87.5	-0.3393835
302.5	87.5	-0.338452333333334
307.5	87.5	-0.385327511904763
312.5	87.5	-0.395091527777779
317.5	87.5	-0.408505095238096
322.5	87.5	-0.384942853174604
327.5	87.5	-0.401776956349207
332.5	87.5	-0.38176159920635
337.5	87.5	-0.404863948412699
342.5	87.5	-0.40702763888889
347.5	87.5	-0.375204500000001
352.5	87.5	-0.40702763888889
357.5	87.5	-0.296518908730159
362.5	87.5	-0.301179051587302
367.5	87.5	-0.298490043650794
372.5	87.5	-0.326508257936508
377.5	87.5	-0.325429035714286
382.5	87.5	-0.315659003968254
387.5	87.5	-0.313421226190476
392.5	87.5	-0.395880642857143
397.5	87.5	-0.283101281746031
402.5	87.5	-0.274997361111111
407.5	87.5	-0.313404436507937
412.5	87.5	-0.318437246031746
417.5	87.5	-0.313399436507937
422.5	87.5	-0.321899841269841
427.5	87.5	-0.263337809523809
432.5	87.5	-0.28746369047619
437.5	87.5	-0.244799496031746
442.5	87.5	-0.236996912698413
447.5	87.5	-0.157190988095238
452.5	87.5	-0.140385428571429
457.5	87.5	-0.171050408730159
462.5	87.5	-0.148713126984127
467.5	87.5	-0.154231341269841
472.5	87.5	-0.150440801587302
477.5	87.5	-0.144951119047619
482.5	87.5	-0.141340365079365
487.5	87.5	-0.146316158730159
492.5	87.5	-0.146821158730159
497.5	87.5	-0.142900619047619
502.5	87.5	-0.195548138888889
507.5	87.5	-0.227583666666667
512.5	87.5	-0.204985023809524
517.5	87.5	-0.214490662698412
522.5	87.5	-0.197705988095238
527.5	87.5	-0.228820297619047
532.5	87.5	-0.228820297619047
537.5	87.5	-0.223673992063492
542.5	87.5	-0.224303888888889
547.5	87.5	-0.225939591269841
552.5	87.5	-0.227772341269841
557.5	87.5	-0.227772341269841
562.5	87.5	-0.224877845238095
567.5	87.5	-0.228198075396825
572.5	87.5	-0.145501734126984
577.5	87.5	-0.145501734126984
582.5	87.5	-0.193021658730159
587.5	87.5	-0.191054214285714
592.5	87.5	-0.209318246031746
597.5	87.5	-0.215616599206349
602.5	87.5	-0.216324309523809
607.5	87.5	-0.213323734126984
612.5	87.5	-0.209304376984127
617.5	87.5	-0.209227805555555
622.5	87.5	-0.221803202380952
627.5	87.5	-0.255275785714286
632.5	87.5	-0.259874956349206
637.5	87.5	-0.266895373015873
642.5	87.5	-0.254098234126984
647.5	87.5	-0.218122734126984
652.5	87.5	-0.221883202380952
657.5	87.5	-0.206461523809524
662.5	87.5	-0.207813285714285
667.5	87.5	-0.1433265
672.5	87.5	-0.145300067460317
677.5	87.5	-0.139333948412698
682.5	87.5	-0.137742380952381
687.5	87.5	-0.211064674603174
692.5	87.5	-0.211795349206349
697.5	87.5	-0.241897107142857
702.5	87.5	-0.264894257936508
707.5	87.5	-0.221759107142857
712.5	87.5	-0.194639908730159
717.5	87.5	-0.143376988095238
722.5	87.5	-0.139159488095238
727.5	87.5	-0.140910908730159
732.5	87.5	-0.142138555555555
737.5	87.5	-0.13653576984127
742.5	87.5	-0.146244785714286
747.5	87.5	-0.141232765873016
752.5	87.5	-0.138070523809524
757.5	87.5	-0.146216567460318
762.5	87.5	-0.147607095238095
767.5	87.5	-0.163284944444444
772.5	87.5	-0.168933079365079
777.5	87.5	-0.17035444047619
782.5	87.5	-0.169422071428571
787.5	87.5	-0.174584134920635
792.5	87.5	-0.18102933044733
797.5	87.5	-0.18102933044733
802.5	87.5	-0.178888993145743
807.5	87.5	-0.175797136002886
812.5	87.5	-0.197577888888889
817.5	87.5	-0.19057655952381
822.5	87.5	-0.173275619047619
827.5	87.5	-0.172946313492064
832.5	87.5	-0.191299063492064
837.5	87.5	-0.214452007936508
842.5	87.5	-0.217553251082251
847.5	87.5	-0.216819273809524
852.5	87.5	-0.172937563492064
857.5	87.5	-0.232268714285715
862.5	87.5	-0.248889341269842
867.5	87.5	-0.180926753968254
872.5	87.5	-0.178558896825397
877.5	87.5	-0.239701210317461
882.5	87.5	-0.258444936507937
887.5	87.5	-0.271528742063492
892.5	87.5	-0.305329
897.5	87.5	-0.313332992063492
902.5	87.5	-0.281665095238095
907.5	87.5	-0.294368642857143
912.5	87.5	-0.312086956349206
917.5	87.5	-0.291417182539683
922.5	87.5	-0.297559357142857
927.5	87.5	-0.332593781746032
932.5	87.5	-0.369033456349206
937.5	87.5	-0.384699527777778
942.5	87.5	-0.384699527777778
947.5	87.5	-0.39947180952381
952.5	87.5	-0.3357415
957.5	87.5	-0.335168583333333
962.5	87.5	-0.289133476190476
967.5	87.5	-0.295641785714285
972.5	87.5	-0.289133476190476
977.5	87.5	-0.307193706349206
982.5	87.5	-0.311486928571428
987.5	87.5	-0.321997706349206
992.5	87.5	-0.33304465079365
997.5	87.5	-0.343423353174603
2.5	92.5	-0.194223281746032
7.5	92.5	-0.16367873015873
12.5	92.5	-0.157842694444445
17.5	92.5	-0.146565182539683
22.5	92.5	-0.156018091269841
27.5	92.5	-0.245890087301587
32.5	92.5	-0.236876757936508
37.5	92.5	-0.250019702380952
42.5	92.5	-0.247611567460318
47.5	92.5	-0.238710023809524
52.5	92.5	-0.210015126984127
57.5	92.5	-0.241032623015873
62.5	92.5	-0.330882337301588
67.5	92.5	-0.231124150793651
72.5	92.5	-0.217847711399711
77.5	92.5	-0.153471071428571
82.5	92.5	-0.246524111111111
87.5	92.5	-0.191186095238095
92.5	92.5	-0.218107273809524
97.5	92.5	-0.217696461399711
102.5	92.5	-0.197346334415584
107.5	92.5	-0.147213099206349
112.5	92.5	-0.417012857142858
117.5	92.5	-0.313292869047619
122.5	92.5	-0.428451571428572
127.5	92.5	-0.41277167857143
132.5	92.5	-0.417012857142858
137.5	92.5	-0.416817297619048
142.5	92.5	-0.336669535714286
147.5	92.5	-0.150836043650794
152.5	92.5	-0.159432119047619
157.5	92.5	-0.141406884920635
162.5	92.5	-0.147741464285714
167.5	92.5	-0.247771904761905
172.5	92.5	-0.288391369047619
177.5	92.5	-0.336502742063492
182.5	92.5	-0.325093924603175
187.5	92.5	-0.348337134920635
192.5	92.5	-0.361162738095238
197.5	92.5	-0.356352265873016
202.5	92.5	-0.348401940476191
207.5	92.5	-0.346124174603175
212.5	92.5	-0.347107293650794
217.5	92.5	-0.349791535714286
222.5	92.5	-0.34996253968254
227.5	92.5	-0.348761817460318
232.5	92.5	-0.349827170634921
237.5	92.5	-0.349827170634921
242.5	92.5	-0.352006734126984
247.5	92.5	-0.345438678571429
252.5	92.5	-0.357635126984127
257.5	92.5	-0.345438678571429
262.5	92.5	-0.34763575
267.5	92.5	-0.343226738095239
272.5	92.5	-0.343624551587302
277.5	92.5	-0.335691067460318
282.5	92.5	-0.33197307936508
287.5	92.5	-0.33197307936508
292.5	92.5	-0.333906087301587
297.5	92.5	-0.341729873015873
302.5	92.5	-0.385327511904763
307.5	92.5	-0.408505095238096
312.5	92.5	-0.40847436904762
317.5	92.5	-0.406277218253969
322.5	92.5	-0.406277218253969
327.5	92.5	-0.401776956349207
332.5	92.5	-0.404863948412699
337.5	92.5	-0.40702763888889
342.5	92.5	-0.405983972222223
347.5	92.5	-0.405983972222223
352.5	92.5	-0.40702763888889
357.5	92.5	-0.40702763888889
362.5	92.5	-0.374030825396826
367.5	92.5	-0.374030825396826
372.5	92.5	-0.340761353174603
377.5	92.5	-0.383079404761905
382.5	92.5	-0.397653626984128
387.5	92.5	-0.40534888888889
392.5	92.5	-0.39537555952381
397.5	92.5	-0.338165619047619
402.5	92.5	-0.372845813492064
407.5	92.5	-0.314466936507937
412.5	92.5	-0.354911103174603
417.5	92.5	-0.31316901984127
422.5	92.5	-0.312325214285714
427.5	92.5	-0.323544345238095
432.5	92.5	-0.302155
437.5	92.5	-0.32049048015873
442.5	92.5	-0.30018723015873
447.5	92.5	-0.267340099206349
452.5	92.5	-0.139982464285714
457.5	92.5	-0.140250404761905
462.5	92.5	-0.172107257936508
467.5	92.5	-0.147416369047619
472.5	92.5	-0.152415972222222
477.5	92.5	-0.147796984126984
482.5	92.5	-0.14524748015873
487.5	92.5	-0.151365650793651
492.5	92.5	-0.142165198412698
497.5	92.5	-0.139219797619048
502.5	92.5	-0.139418119047619
507.5	92.5	-0.225793944444444
512.5	92.5	-0.212092833333333
517.5	92.5	-0.207602059523809
522.5	92.5	-0.223673992063492
527.5	92.5	-0.210243607142857
532.5	92.5	-0.227404099206349
537.5	92.5	-0.213976325396825
542.5	92.5	-0.214667813492063
547.5	92.5	-0.224777174603174
552.5	92.5	-0.2093385
557.5	92.5	-0.226412876984127
562.5	92.5	-0.223005523809524
567.5	92.5	-0.224877845238095
572.5	92.5	-0.224267734126984
577.5	92.5	-0.198895380952381
582.5	92.5	-0.20578919047619
587.5	92.5	-0.219321400793651
592.5	92.5	-0.222687634920635
597.5	92.5	-0.208049579365079
602.5	92.5	-0.233847138888889
607.5	92.5	-0.208298527777778
612.5	92.5	-0.208620682539682
617.5	92.5	-0.220979317460317
622.5	92.5	-0.233761591269841
627.5	92.5	-0.255312785714286
632.5	92.5	-0.255061781746032
637.5	92.5	-0.260207702380952
642.5	92.5	-0.258047265873016
647.5	92.5	-0.244517726190476
652.5	92.5	-0.244379476190476
657.5	92.5	-0.218886837301587
662.5	92.5	-0.222196130952381
667.5	92.5	-0.198223047619047
672.5	92.5	-0.137525964285714
677.5	92.5	-0.137734555555556
682.5	92.5	-0.141632194444444
687.5	92.5	-0.211346476190476
692.5	92.5	-0.18800078968254
697.5	92.5	-0.258856706349206
702.5	92.5	-0.265398968253968
707.5	92.5	-0.221828345238095
712.5	92.5	-0.222891087301587
717.5	92.5	-0.142286428571429
722.5	92.5	-0.145188940476191
727.5	92.5	-0.142138555555555
732.5	92.5	-0.136184313492064
737.5	92.5	-0.141176436507936
742.5	92.5	-0.140737876984127
747.5	92.5	-0.146146567460318
752.5	92.5	-0.149055742063492
757.5	92.5	-0.149055742063492
762.5	92.5	-0.148590384920635
767.5	92.5	-0.152002198412698
772.5	92.5	-0.154441
777.5	92.5	-0.15392528968254
782.5	92.5	-0.146654944444444
787.5	92.5	-0.170689527777778
792.5	92.5	-0.14840421031746
797.5	92.5	-0.182885945526695
802.5	92.5	-0.17802838997114
807.5	92.5	-0.18118158044733
812.5	92.5	-0.198348433621934
817.5	92.5	-0.189907313492064
822.5	92.5	-0.208330408730159
827.5	92.5	-0.164158634920635
832.5	92.5	-0.192215313492064
837.5	92.5	-0.191299063492064
842.5	92.5	-0.221748496031746
847.5	92.5	-0.21054678968254
852.5	92.5	-0.172983666666667
857.5	92.5	-0.269422591269841
862.5	92.5	-0.190086107142857
867.5	92.5	-0.25761825
872.5	92.5	-0.261333996031746
877.5	92.5	-0.265364341269841
882.5	92.5	-0.258444936507937
887.5	92.5	-0.292809579365079
892.5	92.5	-0.302042456349206
897.5	92.5	-0.313276186507936
902.5	92.5	-0.29306821031746
907.5	92.5	-0.294282948412699
912.5	92.5	-0.291417182539683
917.5	92.5	-0.312883595238095
922.5	92.5	-0.312883595238095
927.5	92.5	-0.322172496031746
932.5	92.5	-0.322275845238095
937.5	92.5	-0.357138365079365
942.5	92.5	-0.375238472222223
947.5	92.5	-0.381459293650794
952.5	92.5	-0.372475404761905
957.5	92.5	-0.323914043650793
962.5	92.5	-0.286975880952381
967.5	92.5	-0.285549166666667
972.5	92.5	-0.287622924603175
977.5	92.5	-0.291119087301587
982.5	92.5	-0.305205563492063
987.5	92.5	-0.318090817460317
992.5	92.5	-0.33304465079365
997.5	92.5	-0.340063789682539
2.5	97.5	-0.191537682539682
7.5	97.5	-0.194264841269841
12.5	97.5	-0.182164964285714
17.5	97.5	-0.184506992063492
22.5	97.5	-0.21104325
27.5	97.5	-0.149526658730159
32.5	97.5	-0.273376896825397
37.5	97.5	-0.230623448412698
42.5	97.5	-0.287697091269841
47.5	97.5	-0.238665301587302
52.5	97.5	-0.166594821428571
57.5	97.5	-0.165749924603175
62.5	97.5	-0.140346924603175
67.5	97.5	-0.229380142857143
72.5	97.5	-0.209225714285714
77.5	97.5	-0.219685400793651
82.5	97.5	-0.254599734126984
87.5	97.5	-0.239961031746032
92.5	97.5	-0.153345599206349
97.5	97.5	-0.216309011904762
102.5	97.5	-0.196994274891775
107.5	97.5	-0.329504154761905
112.5	97.5	-0.417012857142858
117.5	97.5	-0.328175547619048
122.5	97.5	-0.428451571428572
127.5	97.5	-0.41299667857143
132.5	97.5	-0.416645178571429
137.5	97.5	-0.409541944444445
142.5	97.5	-0.347522900793651
147.5	97.5	-0.155232801587302
152.5	97.5	-0.140755138888889
157.5	97.5	-0.141250690476191
162.5	97.5	-0.240426575396825
167.5	97.5	-0.333021277777778
172.5	97.5	-0.336502742063492
177.5	97.5	-0.350335031746032
182.5	97.5	-0.350335031746032
187.5	97.5	-0.348337134920635
192.5	97.5	-0.355874833333334
197.5	97.5	-0.351227333333334
202.5	97.5	-0.341173706349207
207.5	97.5	-0.340578484126984
212.5	97.5	-0.345777670634921
217.5	97.5	-0.353391210317461
222.5	97.5	-0.347993996031746
227.5	97.5	-0.350035496031746
232.5	97.5	-0.350518956349207
237.5	97.5	-0.353031615079365
242.5	97.5	-0.341383111111111
247.5	97.5	-0.341131436507937
252.5	97.5	-0.34763575
257.5	97.5	-0.346342976190476
262.5	97.5	-0.345207142857143
267.5	97.5	-0.346465365079365
272.5	97.5	-0.346498904761905
277.5	97.5	-0.334409396825397
282.5	97.5	-0.334409396825397
287.5	97.5	-0.333758440476191
292.5	97.5	-0.348358948412699
297.5	97.5	-0.348899388888889
302.5	97.5	-0.348899388888889
307.5	97.5	-0.395091527777779
312.5	97.5	-0.40847436904762
317.5	97.5	-0.40847436904762
322.5	97.5	-0.404863948412699
327.5	97.5	-0.40706109920635
332.5	97.5	-0.412485325396826
337.5	97.5	-0.406263972222223
342.5	97.5	-0.406263972222223
347.5	97.5	-0.405983972222223
352.5	97.5	-0.405983972222223
357.5	97.5	-0.405983972222223
362.5	97.5	-0.40702763888889
367.5	97.5	-0.40702763888889
372.5	97.5	-0.383804488095239
377.5	97.5	-0.383079404761905
382.5	97.5	-0.40534888888889
387.5	97.5	-0.40534888888889
392.5	97.5	-0.40534888888889
397.5	97.5	-0.403112686507937
402.5	97.5	-0.372845813492064
407.5	97.5	-0.372845813492064
412.5	97.5	-0.339244841269842
417.5	97.5	-0.373336936507937
422.5	97.5	-0.3373465
427.5	97.5	-0.374030825396826
432.5	97.5	-0.313404436507937
437.5	97.5	-0.306800984126984
442.5	97.5	-0.29802446031746
447.5	97.5	-0.21041894047619
452.5	97.5	-0.286751884920635
457.5	97.5	-0.151033079365079
462.5	97.5	-0.22171328968254
467.5	97.5	-0.14401476984127
472.5	97.5	-0.146972174603175
477.5	97.5	-0.204799805555555
482.5	97.5	-0.142428615079365
487.5	97.5	-0.13698398015873
492.5	97.5	-0.135135261904762
497.5	97.5	-0.135135261904762
502.5	97.5	-0.190634424603175
507.5	97.5	-0.210773547619048
512.5	97.5	-0.212598888888889
517.5	97.5	-0.221339325396825
522.5	97.5	-0.225588702380952
527.5	97.5	-0.226163876984127
532.5	97.5	-0.213148650793651
537.5	97.5	-0.214225325396825
542.5	97.5	-0.210190075396825
547.5	97.5	-0.21187144047619
552.5	97.5	-0.210016075396825
557.5	97.5	-0.209040107142857
562.5	97.5	-0.214172162698413
567.5	97.5	-0.214172162698413
572.5	97.5	-0.222004361111111
577.5	97.5	-0.22048353968254
582.5	97.5	-0.211656341269841
587.5	97.5	-0.236087523809524
592.5	97.5	-0.216534634920635
597.5	97.5	-0.233847138888889
602.5	97.5	-0.255060261904762
607.5	97.5	-0.221008079365079
612.5	97.5	-0.220979317460317
617.5	97.5	-0.221594936507936
622.5	97.5	-0.239625619047619
627.5	97.5	-0.239625619047619
632.5	97.5	-0.24396323015873
637.5	97.5	-0.231721698412698
642.5	97.5	-0.257967392857143
647.5	97.5	-0.257646920634921
652.5	97.5	-0.222827353174603
657.5	97.5	-0.220973984126984
662.5	97.5	-0.224892726190476
667.5	97.5	-0.197944464285714
672.5	97.5	-0.145155944444444
677.5	97.5	-0.142548154761905
682.5	97.5	-0.142526115079365
687.5	97.5	-0.145563154761905
692.5	97.5	-0.141249154761905
697.5	97.5	-0.187832952380952
702.5	97.5	-0.137140507936508
707.5	97.5	-0.141054404761905
712.5	97.5	-0.143752924603175
717.5	97.5	-0.141054404761905
722.5	97.5	-0.141054404761905
727.5	97.5	-0.141530281746032
732.5	97.5	-0.141784416666667
737.5	97.5	-0.140981686507937
742.5	97.5	-0.143382301587302
747.5	97.5	-0.147091380952381
752.5	97.5	-0.148697765873016
757.5	97.5	-0.148697765873016
762.5	97.5	-0.150021571428571
767.5	97.5	-0.141606150793651
772.5	97.5	-0.141286428571429
777.5	97.5	-0.15392528968254
782.5	97.5	-0.150830746031746
787.5	97.5	-0.167634976190476
792.5	97.5	-0.190385099206349
797.5	97.5	-0.19726190981241
802.5	97.5	-0.185492334415584
807.5	97.5	-0.179814223304473
812.5	97.5	-0.178073314574314
817.5	97.5	-0.179770925685426
822.5	97.5	-0.206682302669553
827.5	97.5	-0.164799051587302
832.5	97.5	-0.165230805555556
837.5	97.5	-0.212982365079365
842.5	97.5	-0.191150376984127
847.5	97.5	-0.216229917748918
852.5	97.5	-0.231067028860029
857.5	97.5	-0.222179202380953
862.5	97.5	-0.171938103174603
867.5	97.5	-0.257844992063492
872.5	97.5	-0.262199706349206
877.5	97.5	-0.272040424603175
882.5	97.5	-0.254498912698413
887.5	97.5	-0.292357603174603
892.5	97.5	-0.295723996031746
897.5	97.5	-0.294332432539682
902.5	97.5	-0.304390273809524
907.5	97.5	-0.296584928571428
912.5	97.5	-0.272247202380952
917.5	97.5	-0.313171202380952
922.5	97.5	-0.313171202380952
927.5	97.5	-0.318739912698413
932.5	97.5	-0.316657948412698
937.5	97.5	-0.289401071428571
942.5	97.5	-0.35160469047619
947.5	97.5	-0.344712579365079
952.5	97.5	-0.325057079365079
957.5	97.5	-0.309427353174603
962.5	97.5	-0.30789625
967.5	97.5	-0.287622924603175
972.5	97.5	-0.287622924603175
977.5	97.5	-0.289601420634921
982.5	97.5	-0.305205563492063
987.5	97.5	-0.335300392857142
992.5	97.5	-0.343423353174603
997.5	97.5	-0.339832281746031
2.5	102.5	-0.193362896825397
7.5	102.5	-0.186882349206349
12.5	102.5	-0.182240043650794
17.5	102.5	-0.156696103174603
22.5	102.5	-0.208100646825397
27.5	102.5	-0.258233686507936
32.5	102.5	-0.314489313492063
37.5	102.5	-0.273494674603174
42.5	102.5	-0.287858619047619
47.5	102.5	-0.287858619047619
52.5	102.5	-0.239992246031746
57.5	102.5	-0.246662575396825
62.5	102.5	-0.143027083333333
67.5	102.5	-0.150806658730159
72.5	102.5	-0.146565182539683
77.5	102.5	-0.152576797619048
82.5	102.5	-0.25437830952381
87.5	102.5	-0.254599734126984
92.5	102.5	-0.226437063492063
97.5	102.5	-0.221929507936508
102.5	102.5	-0.188509908730159
107.5	102.5	-0.327244238095238
112.5	102.5	-0.332169432539683
117.5	102.5	-0.328175547619048
122.5	102.5	-0.417012857142858
127.5	102.5	-0.414748738095239
132.5	102.5	-0.411186595238096
137.5	102.5	-0.339812908730159
142.5	102.5	-0.220759801587302
147.5	102.5	-0.150958805555556
152.5	102.5	-0.152040111111111
157.5	102.5	-0.283739936507936
162.5	102.5	-0.300993563492063
167.5	102.5	-0.350528281746032
172.5	102.5	-0.43647703968254
177.5	102.5	-0.3776023911863
182.5	102.5	-0.374384182539683
187.5	102.5	-0.337924313492064
192.5	102.5	-0.341661484126984
197.5	102.5	-0.340637964285715
202.5	102.5	-0.343407960317461
207.5	102.5	-0.336720996031746
212.5	102.5	-0.353107615079365
217.5	102.5	-0.349827170634921
222.5	102.5	-0.353409948412699
227.5	102.5	-0.353923448412699
232.5	102.5	-0.352364940476191
237.5	102.5	-0.356259960317461
242.5	102.5	-0.341555880952381
247.5	102.5	-0.346465365079365
252.5	102.5	-0.346465365079365
257.5	102.5	-0.346465365079365
262.5	102.5	-0.348659956349207
267.5	102.5	-0.346714857142857
272.5	102.5	-0.339437234126984
277.5	102.5	-0.344906662698413
282.5	102.5	-0.334409396825397
287.5	102.5	-0.334992206349207
292.5	102.5	-0.390663634920636
297.5	102.5	-0.352074956349207
302.5	102.5	-0.382640507936509
307.5	102.5	-0.395335626984128
312.5	102.5	-0.40847436904762
317.5	102.5	-0.40706109920635
322.5	102.5	-0.40706109920635
327.5	102.5	-0.40706109920635
332.5	102.5	-0.404156353174604
337.5	102.5	-0.404156353174604
342.5	102.5	-0.405983972222223
347.5	102.5	-0.405957305555556
352.5	102.5	-0.405957305555556
357.5	102.5	-0.405983972222223
362.5	102.5	-0.405957305555556
367.5	102.5	-0.40702763888889
372.5	102.5	-0.406058257936509
377.5	102.5	-0.405983972222223
382.5	102.5	-0.40534888888889
387.5	102.5	-0.40534888888889
392.5	102.5	-0.405322222222223
397.5	102.5	-0.405322222222223
402.5	102.5	-0.405983972222223
407.5	102.5	-0.405983972222223
412.5	102.5	-0.38440284920635
417.5	102.5	-0.37090734920635
422.5	102.5	-0.373889916666667
427.5	102.5	-0.398053626984128
432.5	102.5	-0.316733904761905
437.5	102.5	-0.306932095238095
