"","x","y","value","soiltype","prob"
"1",10,10,0.000137932220785848,"1",0.117642204722868
"2",10,30,0.000210928616026035,"1",0.126014613735733
"3",10,50,0.000269211949471042,"1",0.135621407061762
"4",10,70,0.000307858301155953,"1",0.146140554874364
"5",10,90,0.000320401571332967,"1",0.153472535982013
"6",10,110,0.000299196649537433,"1",0.15155099728533
"7",10,130,0.000253325403980465,"1",0.136548924785628
"8",10,150,0.000212830767012858,"1",0.114962140619434
"9",10,170,0.000189372940995821,"1",0.0959337319749503
"10",10,190,0.000164696239861111,"1",0.0781170729599834
"11",10,210,0.000135065769892353,"1",0.0624132462732663
"12",10,230,0.000134747577506618,"1",0.0631136769706085
"13",10,250,0.000201477264628334,"1",0.0948441109648496
"14",10,270,0.00033646669410082,"1",0.150885748532189
"15",10,290,0.000492042183408484,"1",0.203921044790197
"16",10,310,0.000593323125612712,"1",0.234163011192629
"17",10,330,0.000583523819249241,"1",0.231333753577945
"18",10,350,0.000507501287369698,"1",0.20714043021168
"19",10,370,0.000476159612568112,"1",0.200694960437498
"20",10,390,0.000519672385337539,"1",0.223237269159223
"21",10,410,0.00056713351891616,"1",0.24540461826121
"22",10,430,0.000576574087510704,"1",0.249135797775305
"23",10,450,0.000560688752686054,"1",0.243463590176327
"24",10,470,0.000494401523235378,"1",0.233122092792042
"25",10,490,0.000348735571280845,"1",0.21630066542816
"26",30,10,0.000173847706344634,"1",0.114788612267271
"27",30,30,0.000269650215573756,"1",0.125790726802406
"28",30,50,0.000350794002725852,"1",0.139025563103567
"29",30,70,0.000406733263092063,"1",0.152815723816558
"30",30,90,0.000426247556576748,"1",0.161978934509064
"31",30,110,0.000400335770418233,"1",0.160502877484541
"32",30,130,0.000343335538243991,"1",0.146106805031789
"33",30,150,0.000294586259893876,"1",0.125611691703574
"34",30,170,0.000265644193782815,"1",0.105996529733323
"35",30,190,0.000231614631850039,"1",0.085864193050251
"36",30,210,0.000188744683061552,"1",0.0677875361221803
"37",30,230,0.000185094332628842,"1",0.066907031401846
"38",30,250,0.000270474644292234,"1",0.0971952185598857
"39",30,270,0.000439019275733953,"1",0.150309167203819
"40",30,290,0.000626021831912778,"1",0.200767194262322
"41",30,310,0.00073878681177352,"1",0.229803262183727
"42",30,330,0.000714555191556307,"1",0.225472861785118
"43",30,350,0.000619398821517067,"1",0.201431695094052
"44",30,370,0.000582074652128771,"1",0.195917837735476
"45",30,390,0.000627487076560474,"1",0.21563460534806
"46",30,410,0.000674299077666914,"1",0.232080542429441
"47",30,430,0.000682723789266638,"1",0.231525365202784
"48",30,450,0.000664648482875887,"1",0.223874856140217
"49",30,470,0.000581908539367873,"1",0.212468269930942
"50",30,490,0.000404497162166861,"1",0.195758951758274
"51",50,10,0.000210249296379025,"1",0.118927512412718
"52",50,30,0.000327822943320057,"1",0.131931560719937
"53",50,50,0.000429195727892022,"1",0.147817434198953
"54",50,70,0.000499582154577327,"1",0.163962049421388
"55",50,90,0.00052476971397399,"1",0.17415978681594
"56",50,110,0.000495315954070159,"1",0.172791259955635
"57",50,130,0.000432583444999402,"1",0.16006557245839
"58",50,150,0.000385007645445475,"1",0.143067168090991
"59",50,170,0.000360155691361876,"1",0.125326588980997
"60",50,190,0.000321503726781875,"1",0.103771780117579
"61",50,210,0.000263286584951147,"1",0.0822337367013184
"62",50,230,0.000250872584984721,"1",0.0782158867148638
"63",50,250,0.000346561854963062,"1",0.10604468458162
"64",50,270,0.000535116832250828,"1",0.155975109619833
"65",50,290,0.000737848185953566,"1",0.204036212173808
"66",50,310,0.000849442046747197,"1",0.231901594473044
"67",50,330,0.000808216032850203,"1",0.225437932707309
"68",50,350,0.000699657952029553,"1",0.200880850053537
"69",50,370,0.000658111663207178,"1",0.196126842462039
"70",50,390,0.0006992249921307,"1",0.213253011853227
"71",50,410,0.000739500275130116,"1",0.224261287409329
"72",50,430,0.000746163864821703,"1",0.219795981664088
"73",50,450,0.000727342394752414,"1",0.210427756417583
"74",50,470,0.000632799855558387,"1",0.198183236609107
"75",50,490,0.0004346462051087,"1",0.181771443793486
"76",70,10,0.00024473804666169,"1",0.127101857673559
"77",70,30,0.000380035765155457,"1",0.141173970819691
"78",70,50,0.000495349884621035,"1",0.15858613671554
"79",70,70,0.000575039482672421,"1",0.176037811954745
