"","x","y","value","soiltype","prob"
"1",10,10,0.000213163782158147,"1",0.127002263076198
"2",10,30,0.000287818851289021,"1",0.125600420326841
"3",10,50,0.000357794415563904,"1",0.13424386804394
"4",10,70,0.000412851857998536,"1",0.146882809817627
"5",10,90,0.000440221421193698,"1",0.156712238760339
"6",10,110,0.000433164426882209,"1",0.160121504785142
"7",10,130,0.000397262304661704,"1",0.156051921512727
"8",10,150,0.000347304427426915,"1",0.142248305129625
"9",10,170,0.000299611642711562,"1",0.119663501352227
"10",10,190,0.000268371545835027,"1",0.0986491130490897
"11",10,210,0.000263813455418024,"1",0.0896140226658492
"12",10,230,0.000287384729676688,"1",0.0947584793737011
"13",10,250,0.000333612896107801,"1",0.110689425748498
"14",10,270,0.000397278281656866,"1",0.131256183003646
"15",10,290,0.000463937795621078,"1",0.148938801523824
"16",10,310,0.000512434270699205,"1",0.159478302606835
"17",10,330,0.000540044586807358,"1",0.165538088288644
"18",10,350,0.000568812119188335,"1",0.176353426432454
"19",10,370,0.000610566727549312,"1",0.19846967273363
"20",10,390,0.000645939355218895,"1",0.221461862649885
"21",10,410,0.000649158533281147,"1",0.225189966937437
"22",10,430,0.000614949139205504,"1",0.208455496341214
"23",10,450,0.000550449919961826,"1",0.186465757925864
"24",10,470,0.000457305930568148,"1",0.169685634894063
"25",10,490,0.00033802231612255,"1",0.162732664897978
"26",30,10,0.000259168558096913,"1",0.121053822540445
"27",30,30,0.000350209753106443,"1",0.120834122557556
"28",30,50,0.000436095037940154,"1",0.130542067398866
"29",30,70,0.000504882208580903,"1",0.144617578788896
"30",30,90,0.000540794215010123,"1",0.155945816154157
"31",30,110,0.000534296447513291,"1",0.159943765192925
"32",30,130,0.000490784545212279,"1",0.155017371946597
"33",30,150,0.000428279363238666,"1",0.139646685294833
"34",30,170,0.000368068321947346,"1",0.116172020527985
"35",30,190,0.000328181281463406,"1",0.0950674072675124
"36",30,210,0.000319745124133981,"1",0.0856851448190321
"37",30,230,0.000342671354838233,"1",0.0892274956554814
"38",30,250,0.000389686917044472,"1",0.101915299223011
"39",30,270,0.000454859225261201,"1",0.11872297019747
"40",30,290,0.000523672301472784,"1",0.134322792582087
"41",30,310,0.000575565781561439,"1",0.145439200398792
"42",30,330,0.000608895977287785,"1",0.153321363161319
"43",30,350,0.000645602557239837,"1",0.165276213215494
"44",30,370,0.000695237449666918,"1",0.186916528929206
"45",30,390,0.000735659496628989,"1",0.207385225207201
"46",30,410,0.000740261887056792,"1",0.208263514768793
"47",30,430,0.000704421939386143,"1",0.19129183086968
"48",30,450,0.000634435327308459,"1",0.171234779249393
"49",30,470,0.000529364773532401,"1",0.156321028950157
"50",30,490,0.000391478528257783,"1",0.150076409695637
"51",50,10,0.000300117560683891,"1",0.119333090633984
"52",50,30,0.000405342426300139,"1",0.120067258767748
"53",50,50,0.000504508595635067,"1",0.130436561904753
"54",50,70,0.000584475164197866,"1",0.145159968228441
"55",50,90,0.000627414609925701,"1",0.157184209882409
"56",50,110,0.000621799682729328,"1",0.161803045931859
"57",50,130,0.000572875824720019,"1",0.157071391980544
"58",50,150,0.000501123792760709,"1",0.141241937148698
"59",50,170,0.000431676671802297,"1",0.117306429351214
"60",50,190,0.000385296571906739,"1",0.0961546189480747
"61",50,210,0.00037313602522062,"1",0.0864183164461002
"62",50,230,0.000393183327771227,"1",0.0884469803725635
"63",50,250,0.000436271787074846,"1",0.0981666544590562
"64",50,270,0.000495817101685303,"1",0.111600373227024
"65",50,290,0.000558883809163308,"1",0.12526284789427
"66",50,310,0.000608198187977847,"1",0.136676552107801
"67",50,330,0.000644063577942312,"1",0.145612280095046
